locus_tag	ftype	length_bp	gene	EC_number	COG	product
KFBDFGIE_00779	CDS	747	lytR_1		COG3279	Sensory transduction protein LytR
KFBDFGIE_00780	CDS	1140				hypothetical protein
KFBDFGIE_00781	CDS	738				hypothetical protein
KFBDFGIE_00782	CDS	969	yadG		COG1131	putative ABC transporter ATP-binding protein YadG
KFBDFGIE_00783	CDS	897				hypothetical protein
KFBDFGIE_00784	CDS	2211				hypothetical protein
KFBDFGIE_00785	CDS	210				hypothetical protein
KFBDFGIE_00786	CDS	309				hypothetical protein
KFBDFGIE_00787	CDS	1080	bioB	2.8.1.6		Biotin synthase
KFBDFGIE_00788	CDS	882				hypothetical protein
KFBDFGIE_00789	CDS	399				hypothetical protein
KFBDFGIE_00790	CDS	2274	rcsC_10	2.7.13.3		Sensor histidine kinase RcsC
KFBDFGIE_00791	CDS	939	RBKS_1	2.7.1.15		Ribokinase
KFBDFGIE_00792	CDS	429				hypothetical protein
KFBDFGIE_00793	CDS	855				hypothetical protein
KFBDFGIE_00794	CDS	663	maf	3.6.1.9	COG0424	dTTP/UTP pyrophosphatase
KFBDFGIE_00795	CDS	858	soj_2	3.6.-.-	COG1192	Chromosome-partitioning ATPase Soj
KFBDFGIE_00796	CDS	327				hypothetical protein
KFBDFGIE_00797	CDS	1458				hypothetical protein
KFBDFGIE_00798	CDS	1191	scmP_1	3.5.1.-	COG1473	N-acetylcysteine deacetylase
KFBDFGIE_00799	CDS	657				hypothetical protein
KFBDFGIE_00800	CDS	564		3.2.2.-	COG1611	Putative cytokinin riboside 5'-monophosphate phosphoribohydrolase
KFBDFGIE_00801	CDS	561				hypothetical protein
KFBDFGIE_00802	CDS	1185	roxA	1.14.11.47	COG2850	50S ribosomal protein L16 3-hydroxylase
KFBDFGIE_00803	CDS	189				hypothetical protein
KFBDFGIE_00804	CDS	189				hypothetical protein
KFBDFGIE_00805	CDS	702				hypothetical protein
KFBDFGIE_00806	CDS	327				hypothetical protein
KFBDFGIE_00807	CDS	1299	glyA	2.1.2.1	COG0112	Serine hydroxymethyltransferase
KFBDFGIE_00808	CDS	600	pyrE_1	2.4.2.10	COG0461	Orotate phosphoribosyltransferase
KFBDFGIE_00809	CDS	861	tatC		COG0805	Sec-independent protein translocase protein TatC
KFBDFGIE_00810	CDS	1656				hypothetical protein
KFBDFGIE_00811	CDS	612				hypothetical protein
KFBDFGIE_00812	CDS	438				hypothetical protein
KFBDFGIE_00813	tRNA	77				tRNA-Arg(tcg)
KFBDFGIE_00814	CDS	903			COG0589	Universal stress protein/MSMEI_3859
KFBDFGIE_00815	CDS	2835	lptD_1			LPS-assembly protein LptD
KFBDFGIE_00816	CDS	984	glkA_1	2.7.1.2		Glucokinase
KFBDFGIE_00817	CDS	297				hypothetical protein
KFBDFGIE_00818	CDS	1290	eno	4.2.1.11		Enolase
KFBDFGIE_00819	CDS	1356				hypothetical protein
KFBDFGIE_00820	CDS	1386				hypothetical protein
KFBDFGIE_00821	CDS	1362				hypothetical protein
KFBDFGIE_00822	CDS	792	glgA	2.4.1.21		Glycogen synthase
KFBDFGIE_00823	CDS	627	natA_1	7.2.2.4	COG4555	ABC transporter ATP-binding protein NatA
KFBDFGIE_00824	CDS	375				hypothetical protein
KFBDFGIE_00825	CDS	861				hypothetical protein
KFBDFGIE_00826	CDS	975				hypothetical protein
KFBDFGIE_00827	CDS	999	lipA	2.8.1.8	COG0320	Lipoyl synthase
KFBDFGIE_00828	CDS	555				hypothetical protein
KFBDFGIE_00829	CDS	1716	nfdA_1	3.5.1.91		N-substituted formamide deformylase
KFBDFGIE_00830	CDS	1404	lat	2.6.1.36	COG0160	putative L-lysine-epsilon aminotransferase
KFBDFGIE_00831	CDS	1554	dap	3.4.11.19		D-aminopeptidase
KFBDFGIE_00832	CDS	444				hypothetical protein
KFBDFGIE_00833	CDS	1719	recN		COG0497	DNA repair protein RecN
KFBDFGIE_00834	CDS	3483	secA			Protein translocase subunit SecA
KFBDFGIE_00835	CDS	903				hypothetical protein
KFBDFGIE_00836	CDS	948	xerC_2		COG4973	Tyrosine recombinase XerC
KFBDFGIE_00837	CDS	282				hypothetical protein
KFBDFGIE_00838	CDS	1083	corA		COG0598	Cobalt/magnesium transport protein CorA
KFBDFGIE_00839	CDS	573				hypothetical protein
KFBDFGIE_00840	CDS	1047				hypothetical protein
KFBDFGIE_00841	CDS	741				hypothetical protein
KFBDFGIE_00842	CDS	879	mscS_1		COG0668	Small-conductance mechanosensitive channel
KFBDFGIE_00843	CDS	861				hypothetical protein
KFBDFGIE_00844	CDS	1833				hypothetical protein
KFBDFGIE_00845	CDS	1833				hypothetical protein
KFBDFGIE_00846	CDS	2130	hppA1	7.2.3.-	COG3808	Putative K(+)-stimulated pyrophosphate-energized sodium pump
KFBDFGIE_00847	CDS	567	pth	3.1.1.29	COG0193	Peptidyl-tRNA hydrolase
KFBDFGIE_00848	CDS	696				hypothetical protein
KFBDFGIE_00849	CDS	948	prs	2.7.6.1	COG0462	Ribose-phosphate pyrophosphokinase
KFBDFGIE_00850	tRNA	74				tRNA-Gln(ttg)
KFBDFGIE_00851	CDS	1284	MRI1	5.3.1.23		Methylthioribose-1-phosphate isomerase
KFBDFGIE_00852	CDS	1422	bepA_2	3.4.-.-		Beta-barrel assembly-enhancing protease
KFBDFGIE_00853	CDS	624				hypothetical protein
KFBDFGIE_00854	CDS	306	nfuA			Fe/S biogenesis protein NfuA
KFBDFGIE_00855	CDS	1125				Iron-sulfur cluster carrier protein
KFBDFGIE_00856	CDS	963	ppx2	3.6.1.11	COG0248	Exopolyphosphatase 2
KFBDFGIE_00857	CDS	843	prmC_1	2.1.1.297		Release factor glutamine methyltransferase
KFBDFGIE_00858	CDS	735	ubiE	2.1.1.163	COG2226	Ubiquinone/menaquinone biosynthesis C-methyltransferase UbiE
KFBDFGIE_00859	CDS	984	pfkA	2.7.1.11	COG0205	ATP-dependent 6-phosphofructokinase 1
KFBDFGIE_00860	CDS	966				hypothetical protein
KFBDFGIE_00861	CDS	681	aat	2.3.2.6		Leucyl/phenylalanyl-tRNA--protein transferase
KFBDFGIE_00862	CDS	516				hypothetical protein
KFBDFGIE_00863	CDS	1005	auaH	1.1.1.394		Aurachin B dehydrogenase
KFBDFGIE_00864	CDS	231				hypothetical protein
KFBDFGIE_00865	CDS	237				hypothetical protein
KFBDFGIE_00866	CDS	300				hypothetical protein
KFBDFGIE_00867	CDS	426				hypothetical protein
KFBDFGIE_00868	CDS	654				hypothetical protein
KFBDFGIE_00869	CDS	2088				hypothetical protein
KFBDFGIE_00870	CDS	3294	rcsC_11	2.7.13.3		Sensor histidine kinase RcsC
KFBDFGIE_00871	CDS	261				hypothetical protein
KFBDFGIE_00872	CDS	2493	rcsC_12	2.7.13.3		Sensor histidine kinase RcsC
KFBDFGIE_00873	CDS	2091	rcsC_13	2.7.13.3		Sensor histidine kinase RcsC
KFBDFGIE_00874	CDS	2475	hdc	4.1.1.22		Histidine decarboxylase
KFBDFGIE_00875	CDS	486	fruA		COG1299	PTS system fructose-specific EIIABC component
KFBDFGIE_00876	CDS	1311	hisS	6.1.1.21	COG0124	Histidine--tRNA ligase
KFBDFGIE_00877	CDS	444				hypothetical protein
KFBDFGIE_00878	CDS	1242				hypothetical protein
KFBDFGIE_00879	CDS	429				hypothetical protein
KFBDFGIE_00880	CDS	1365				hypothetical protein
KFBDFGIE_00881	CDS	1515				hypothetical protein
KFBDFGIE_00882	CDS	1266				hypothetical protein
KFBDFGIE_00883	CDS	2562	btuB_5			Vitamin B12 transporter BtuB
KFBDFGIE_00884	CDS	237				hypothetical protein
KFBDFGIE_00885	CDS	1869	glgB_2	2.4.1.18	COG0296	1,4-alpha-glucan branching enzyme GlgB
KFBDFGIE_00886	CDS	3381		2.7.1.8		Glucosamine kinase
KFBDFGIE_00887	CDS	2037	glgE2	2.4.99.16	COG0366	Alpha-1,4-glucan:maltose-1-phosphate maltosyltransferase 2
KFBDFGIE_00888	CDS	2184	glgX	3.2.1.-	COG1523	Glycogen operon protein GlgX 
KFBDFGIE_00889	CDS	1098	gfo	1.1.99.28		Glucose--fructose oxidoreductase
KFBDFGIE_00890	CDS	1866				hypothetical protein
KFBDFGIE_00891	CDS	2658				hypothetical protein
KFBDFGIE_00892	CDS	384	divK_1			Polar-differentiation response regulator DivK
KFBDFGIE_00893	CDS	678	kefC_3			Glutathione-regulated potassium-efflux system protein KefC
KFBDFGIE_00894	tRNA	76				tRNA-Met(cat)
KFBDFGIE_00895	CDS	219				hypothetical protein
KFBDFGIE_00896	CDS	1188				hypothetical protein
KFBDFGIE_00897	CDS	822				hypothetical protein
KFBDFGIE_00898	CDS	867				hypothetical protein
KFBDFGIE_00899	CDS	804				hypothetical protein
KFBDFGIE_00900	CDS	1830				hypothetical protein
KFBDFGIE_00901	CDS	417	groS_2			10 kDa chaperonin
KFBDFGIE_00902	CDS	93				hypothetical protein
KFBDFGIE_00903	CDS	750	pgl	3.1.1.31	COG0363	6-phosphogluconolactonase
KFBDFGIE_00904	CDS	1059	sasA_8	2.7.-.-		Adaptive-response sensory-kinase SasA
KFBDFGIE_00905	CDS	747	mshB	3.5.1.103		1D-myo-inositol 2-acetamido-2-deoxy-alpha-D-glucopyranoside deacetylase
KFBDFGIE_00906	CDS	213				hypothetical protein
KFBDFGIE_00907	CDS	945	btuF_1			Vitamin B12-binding protein
KFBDFGIE_00908	CDS	543				hypothetical protein
KFBDFGIE_00909	CDS	1188				hypothetical protein
KFBDFGIE_00910	CDS	1977	btuB_6			Vitamin B12 transporter BtuB
KFBDFGIE_00911	CDS	396				hypothetical protein
KFBDFGIE_00912	CDS	1956	rcsC_14	2.7.13.3		Sensor histidine kinase RcsC
KFBDFGIE_00913	CDS	849	dhmA2	3.8.1.5		Haloalkane dehalogenase 2
KFBDFGIE_00914	CDS	960				hypothetical protein
KFBDFGIE_00915	CDS	684				hypothetical protein
KFBDFGIE_00916	CDS	702				hypothetical protein
KFBDFGIE_00917	CDS	648				hypothetical protein
KFBDFGIE_00918	CDS	1137			COG4663	Monocarboxylate 2-oxoacid-binding periplasmic protein
KFBDFGIE_00919	CDS	726		1.-.-.-		putative oxidoreductase
KFBDFGIE_00920	CDS	795				hypothetical protein
KFBDFGIE_00921	CDS	777	trmH_1	2.1.1.34		tRNA (guanosine(18)-2'-O)-methyltransferase
KFBDFGIE_00922	CDS	1623				hypothetical protein
KFBDFGIE_00923	CDS	492				hypothetical protein
KFBDFGIE_00924	CDS	276				hypothetical protein
KFBDFGIE_00925	CDS	1347	rsmB	2.1.1.176	COG0144	Ribosomal RNA small subunit methyltransferase B
KFBDFGIE_00926	CDS	1194				hypothetical protein
KFBDFGIE_00927	CDS	564				hypothetical protein
KFBDFGIE_00928	CDS	447				hypothetical protein
KFBDFGIE_00929	CDS	2076	ligA	6.5.1.2	COG0272	DNA ligase
KFBDFGIE_00930	CDS	102				hypothetical protein
KFBDFGIE_00931	CDS	612				hypothetical protein
KFBDFGIE_00932	CDS	3561	smc_1		COG1196	Chromosome partition protein Smc
KFBDFGIE_00933	CDS	1116				hypothetical protein
KFBDFGIE_00934	CDS	1026	mcpQ		COG0840	Methyl-accepting chemotaxis protein McpQ
KFBDFGIE_00935	CDS	153				hypothetical protein
KFBDFGIE_00936	CDS	420				hypothetical protein
KFBDFGIE_00937	CDS	1179				hypothetical protein
KFBDFGIE_00938	CDS	114				hypothetical protein
KFBDFGIE_00939	CDS	3000				hypothetical protein
KFBDFGIE_00940	CDS	1149				hypothetical protein
KFBDFGIE_00941	CDS	1794	ggt	3.4.19.13	COG0405	Glutathione hydrolase proenzyme
KFBDFGIE_00942	CDS	423				hypothetical protein
KFBDFGIE_00943	CDS	1533	purF	2.4.2.14	COG0034	Amidophosphoribosyltransferase
KFBDFGIE_00944	CDS	186				hypothetical protein
KFBDFGIE_00945	CDS	1371				hypothetical protein
KFBDFGIE_00946	CDS	1383				hypothetical protein
KFBDFGIE_00947	CDS	249				hypothetical protein
KFBDFGIE_00948	CDS	1224	ald	1.4.1.1	COG0686	Alanine dehydrogenase
KFBDFGIE_00949	CDS	921				hypothetical protein
KFBDFGIE_00950	CDS	618				hypothetical protein
KFBDFGIE_00951	CDS	1545	lysS	6.1.1.6		Lysine--tRNA ligase
KFBDFGIE_00952	CDS	972	pal_3			Peptidoglycan-associated lipoprotein
KFBDFGIE_00953	CDS	255	rpsT		COG0268	30S ribosomal protein S20
KFBDFGIE_00954	CDS	897				hypothetical protein
KFBDFGIE_00955	CDS	501				hypothetical protein
KFBDFGIE_00956	CDS	312				hypothetical protein
KFBDFGIE_00957	CDS	315				hypothetical protein
KFBDFGIE_00958	CDS	1239	atpB			ATP synthase subunit a
KFBDFGIE_00959	CDS	231	atpE			ATP synthase subunit c
KFBDFGIE_00960	CDS	510	atpF			ATP synthase subunit b, sodium ion specific
KFBDFGIE_00961	CDS	573	atpH			ATP synthase subunit delta
KFBDFGIE_00962	CDS	1656	atpA	7.1.2.2	COG0056	ATP synthase subunit alpha
KFBDFGIE_00963	CDS	927	atpG		COG0224	ATP synthase gamma chain
KFBDFGIE_00964	tRNA	92				tRNA-Ser(gct)
KFBDFGIE_00965	CDS	1479				hypothetical protein
KFBDFGIE_00966	CDS	1266	recD2	3.6.4.12		ATP-dependent RecD-like DNA helicase
KFBDFGIE_00967	CDS	2346	iutA			Ferric aerobactin receptor
KFBDFGIE_00968	CDS	1200				hypothetical protein
KFBDFGIE_00969	CDS	1221				hypothetical protein
KFBDFGIE_00970	CDS	807	btuF_2			Vitamin B12-binding protein
KFBDFGIE_00971	CDS	1071				hypothetical protein
KFBDFGIE_00972	CDS	1476	mpl	6.3.2.45	COG0773	UDP-N-acetylmuramate--L-alanyl-gamma-D-glutamyl-meso-2,6-diaminoheptandioate ligase
KFBDFGIE_00973	CDS	1206				hypothetical protein
KFBDFGIE_00974	CDS	3927	mdtB_3			Multidrug resistance protein MdtB
KFBDFGIE_00975	CDS	1155	mdtE_2			Multidrug resistance protein MdtE
KFBDFGIE_00976	CDS	1683				hypothetical protein
KFBDFGIE_00977	CDS	702				hypothetical protein
KFBDFGIE_00978	CDS	1344	ubiB_1	2.7.-.-		protein kinase UbiB
KFBDFGIE_00979	CDS	639				hypothetical protein
KFBDFGIE_00980	CDS	1305	ynjE	2.8.1.1	COG2897	Thiosulfate sulfurtransferase YnjE
KFBDFGIE_00981	CDS	432	yccU		COG1832	putative protein YccU
KFBDFGIE_00982	CDS	2592	leuS	6.1.1.4		Leucine--tRNA ligase
KFBDFGIE_00983	CDS	759	bshB1	3.5.1.-	COG2120	N-acetyl-alpha-D-glucosaminyl L-malate deacetylase 1
KFBDFGIE_00984	CDS	579	efp		COG0231	Elongation factor P
KFBDFGIE_00985	CDS	636	accB		COG0511	Biotin carboxyl carrier protein of acetyl-CoA carboxylase
KFBDFGIE_00986	CDS	1368	accC	6.3.4.14	COG0439	Biotin carboxylase
KFBDFGIE_00987	CDS	1215		2.6.1.1	COG0436	Aspartate/prephenate aminotransferase
KFBDFGIE_00988	CDS	1248				hypothetical protein
KFBDFGIE_00989	CDS	564				hypothetical protein
KFBDFGIE_00990	CDS	1617				hypothetical protein
KFBDFGIE_00991	CDS	1068				hypothetical protein
KFBDFGIE_00992	CDS	798				hypothetical protein
KFBDFGIE_00993	CDS	2697	tolB_3			Tol-Pal system protein TolB
KFBDFGIE_00994	CDS	795				hypothetical protein
KFBDFGIE_00995	CDS	777	ybfF	3.1.-.-	COG0596	Esterase YbfF
KFBDFGIE_00996	CDS	804	fabG_3	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
KFBDFGIE_00997	CDS	1005				hypothetical protein
KFBDFGIE_00998	tRNA	74				tRNA-Arg(cct)
KFBDFGIE_00999	CDS	201				hypothetical protein
KFBDFGIE_01000	CDS	750	dinG_2	3.1.-.-		3'-5' exonuclease DinG
KFBDFGIE_01001	CDS	471				hypothetical protein
KFBDFGIE_01002	CDS	840	soj_3	3.6.-.-	COG1192	Sporulation initiation inhibitor protein Soj
KFBDFGIE_01003	CDS	1017				hypothetical protein
KFBDFGIE_01004	CDS	555				hypothetical protein
KFBDFGIE_01005	CDS	654	dgk	2.7.1.113	COG1428	Deoxyguanosine kinase
KFBDFGIE_01006	CDS	270				hypothetical protein
KFBDFGIE_01007	CDS	684				hypothetical protein
KFBDFGIE_01008	CDS	1161	carA	6.3.5.5	COG0505	Carbamoyl-phosphate synthase small chain
KFBDFGIE_01009	CDS	2829	carB	6.3.5.5	COG0458	Carbamoyl-phosphate synthase large chain
KFBDFGIE_01010	CDS	738	psd	4.1.1.65		Phosphatidylserine decarboxylase proenzyme
KFBDFGIE_01011	CDS	876				hypothetical protein
KFBDFGIE_01012	CDS	279	purS	6.3.5.3	COG1828	Phosphoribosylformylglycinamidine synthase subunit PurS
KFBDFGIE_01013	CDS	339	clpS			ATP-dependent Clp protease adapter protein ClpS
KFBDFGIE_01014	CDS	1203	tolB_4			Tol-Pal system protein TolB
KFBDFGIE_01015	CDS	210	cspG		COG1278	Cold shock-like protein CspG
KFBDFGIE_01016	CDS	213				hypothetical protein
KFBDFGIE_01017	CDS	201				hypothetical protein
KFBDFGIE_01018	CDS	843	dapD	2.3.1.117		2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase
KFBDFGIE_01019	CDS	159				hypothetical protein
KFBDFGIE_01020	CDS	1968	dnaG	2.7.7.-	COG0358	DNA primase
KFBDFGIE_01021	CDS	1842				hypothetical protein
KFBDFGIE_01022	CDS	699	puuD	3.5.1.94	COG2071	Gamma-glutamyl-gamma-aminobutyrate hydrolase PuuD
KFBDFGIE_01023	CDS	330				hypothetical protein
KFBDFGIE_01024	CDS	462				hypothetical protein
KFBDFGIE_01025	CDS	738				hypothetical protein
KFBDFGIE_01026	CDS	1398				hypothetical protein
KFBDFGIE_01027	CDS	1674				hypothetical protein
KFBDFGIE_01028	CDS	312				hypothetical protein
KFBDFGIE_01029	CDS	4782	dnaE2	2.7.7.7		Error-prone DNA polymerase
KFBDFGIE_01030	CDS	1143	xylA	5.3.1.5		Xylose isomerase
KFBDFGIE_01031	CDS	1503	xylB	2.7.1.17	COG1070	Xylulose kinase
KFBDFGIE_01032	CDS	1167				hypothetical protein
KFBDFGIE_01033	CDS	2031				hypothetical protein
KFBDFGIE_01034	CDS	828	lgt	2.5.1.145	COG0682	Phosphatidylglycerol--prolipoprotein diacylglyceryl transferase
KFBDFGIE_01035	CDS	348				hypothetical protein
KFBDFGIE_01036	CDS	1689	argS	6.1.1.19		Arginine--tRNA ligase
KFBDFGIE_01037	CDS	135				hypothetical protein
KFBDFGIE_01038	CDS	321				hypothetical protein
KFBDFGIE_01039	CDS	2052				hypothetical protein
KFBDFGIE_01040	CDS	630				hypothetical protein
KFBDFGIE_01041	CDS	2736	pknD_1	2.7.11.1		Serine/threonine-protein kinase PknD
KFBDFGIE_01042	CDS	1371	rarA		COG2256	Replication-associated recombination protein A
KFBDFGIE_01043	CDS	861		2.8.1.1	COG2897	Putative thiosulfate sulfurtransferase
KFBDFGIE_01044	CDS	564				hypothetical protein
KFBDFGIE_01045	CDS	1347	siaT		COG1593	Sialic acid TRAP transporter permease protein SiaT
KFBDFGIE_01046	CDS	1698				hypothetical protein
KFBDFGIE_01047	CDS	867				hypothetical protein
KFBDFGIE_01048	CDS	645	yhfK	4.-.-.-	COG0702	putative sugar epimerase YhfK
KFBDFGIE_01049	CDS	849				hypothetical protein
KFBDFGIE_01050	CDS	873				hypothetical protein
KFBDFGIE_01051	CDS	894				hypothetical protein
KFBDFGIE_01052	CDS	2541				hypothetical protein
KFBDFGIE_01053	CDS	930				hypothetical protein
KFBDFGIE_01054	CDS	1131				hypothetical protein
KFBDFGIE_01055	CDS	828				hypothetical protein
KFBDFGIE_01056	CDS	1557	murJ_2			lipid II flippase MurJ
KFBDFGIE_01057	CDS	942				hypothetical protein
KFBDFGIE_01058	CDS	1101	gumI	2.4.1.251		GDP-mannose:glycolipid 4-beta-D-mannosyltransferase
KFBDFGIE_01059	CDS	990				hypothetical protein
KFBDFGIE_01060	CDS	1806	pglK_2	7.5.2.5	COG1132	Protein glycosylation K
KFBDFGIE_01061	CDS	1074	nrnA	3.1.-.-	COG0618	Bifunctional oligoribonuclease and PAP phosphatase NrnA
KFBDFGIE_01062	CDS	1071	pdxA2	1.1.1.408	COG1995	D-threonate 4-phosphate dehydrogenase
KFBDFGIE_01063	CDS	684	ftsE		COG2884	Cell division ATP-binding protein FtsE
KFBDFGIE_01064	CDS	990				hypothetical protein
KFBDFGIE_01065	CDS	480				hypothetical protein
KFBDFGIE_01066	CDS	177				hypothetical protein
KFBDFGIE_01067	CDS	378				hypothetical protein
KFBDFGIE_01068	CDS	1557				hypothetical protein
KFBDFGIE_01069	CDS	519				hypothetical protein
KFBDFGIE_01070	CDS	1023	hemB	4.2.1.24	COG0113	Delta-aminolevulinic acid dehydratase
KFBDFGIE_01071	CDS	1551	cysS	6.1.1.16	COG0215	Cysteine--tRNA ligase
KFBDFGIE_01072	CDS	357				hypothetical protein
KFBDFGIE_01073	CDS	672				hypothetical protein
KFBDFGIE_01074	CDS	324	yidD			Putative membrane protein insertion efficiency factor
KFBDFGIE_01075	CDS	384	hisI	3.5.4.19		Phosphoribosyl-AMP cyclohydrolase
KFBDFGIE_01076	CDS	1437	putP		COG0591	High-affinity proline transporter PutP
KFBDFGIE_01077	CDS	150				hypothetical protein
KFBDFGIE_01078	CDS	621				hypothetical protein
KFBDFGIE_01079	CDS	1347	steT_1		COG0531	Serine/threonine exchanger SteT
KFBDFGIE_01080	CDS	495	crtK-2		COG3476	Tryptophan-rich protein TspO
KFBDFGIE_01081	CDS	1530				hypothetical protein
KFBDFGIE_01082	CDS	204				hypothetical protein
KFBDFGIE_01083	CDS	426				hypothetical protein
KFBDFGIE_01084	CDS	930				hypothetical protein
KFBDFGIE_01085	CDS	1176	rip3		COG0517	Putative zinc metalloprotease Rip3
KFBDFGIE_01086	CDS	1431	pyk	2.7.1.40	COG0469	Pyruvate kinase
KFBDFGIE_01087	CDS	2973	cpoB_1			Cell division coordinator CpoB
KFBDFGIE_01088	CDS	2028	ftsH_1	3.4.24.-		ATP-dependent zinc metalloprotease FtsH
KFBDFGIE_01089	CDS	375	rpsL			30S ribosomal protein S12
KFBDFGIE_01090	CDS	474	rpsG			30S ribosomal protein S7
KFBDFGIE_01091	CDS	2121	fusA_1		COG0480	Elongation factor G
KFBDFGIE_01092	CDS	1191	tufA_1		COG0050	Elongation factor Tu-A
KFBDFGIE_01093	CDS	312	rpsJ		COG0051	30S ribosomal protein S10
KFBDFGIE_01094	CDS	516				hypothetical protein
KFBDFGIE_01095	CDS	627	rplC			50S ribosomal protein L3
KFBDFGIE_01096	CDS	648	rplD			50S ribosomal protein L4
KFBDFGIE_01097	CDS	300	rplW			50S ribosomal protein L23
KFBDFGIE_01098	CDS	852	rplB		COG0090	50S ribosomal protein L2
KFBDFGIE_01099	CDS	294	rpsS		COG0185	30S ribosomal protein S19
KFBDFGIE_01100	CDS	366	rplV		COG0091	50S ribosomal protein L22
KFBDFGIE_01101	CDS	711	rpsC		COG0092	30S ribosomal protein S3
KFBDFGIE_01102	CDS	438	rplP		COG0197	50S ribosomal protein L16
KFBDFGIE_01103	CDS	210	rpmC			50S ribosomal protein L29
KFBDFGIE_01104	CDS	309	rpsQ			30S ribosomal protein S17
KFBDFGIE_01105	CDS	369	rplN		COG0093	50S ribosomal protein L14
KFBDFGIE_01106	CDS	372	rplX			50S ribosomal protein L24
KFBDFGIE_01107	CDS	576	rplE		COG0094	50S ribosomal protein L5
KFBDFGIE_01108	CDS	270	rpsN2		COG0199	Alternate 30S ribosomal protein S14
KFBDFGIE_01109	CDS	402	rpsH		COG0096	30S ribosomal protein S8
KFBDFGIE_01110	CDS	555	rplF			50S ribosomal protein L6
KFBDFGIE_01111	CDS	360	rplR			50S ribosomal protein L18
KFBDFGIE_01112	CDS	528	rpsE		COG0098	30S ribosomal protein S5
KFBDFGIE_01113	CDS	471	rplO			50S ribosomal protein L15
KFBDFGIE_01114	CDS	1332	secY		COG0201	Protein translocase subunit SecY
KFBDFGIE_01115	CDS	825	map	3.4.11.18	COG0024	Methionine aminopeptidase 1
KFBDFGIE_01116	CDS	222	infA			Translation initiation factor IF-1
KFBDFGIE_01117	CDS	384	rpsM		COG0099	30S ribosomal protein S13
KFBDFGIE_01118	CDS	405	rpsK			30S ribosomal protein S11
KFBDFGIE_01119	CDS	603	rpsD		COG0522	30S ribosomal protein S4
KFBDFGIE_01120	CDS	987	rpoA	2.7.7.6	COG0202	DNA-directed RNA polymerase subunit alpha
KFBDFGIE_01121	CDS	594				hypothetical protein
KFBDFGIE_01122	CDS	2241	relA	2.7.6.5	COG0317	GTP pyrophosphokinase
KFBDFGIE_01123	CDS	381	ihfB			Integration host factor subunit beta
KFBDFGIE_01124	CDS	432	yrrK	3.1.-.-	COG0816	Putative pre-16S rRNA nuclease
KFBDFGIE_01125	CDS	1041				hypothetical protein
KFBDFGIE_01126	CDS	540		2.7.7.53	COG0537	AP-4-A phosphorylase
KFBDFGIE_01127	CDS	834	yciV	3.1.13.-	COG0613	5'-3' exoribonuclease
KFBDFGIE_01128	CDS	471	ribH	2.5.1.78	COG0054	6,7-dimethyl-8-ribityllumazine synthase
KFBDFGIE_01129	tRNA	76				tRNA-His(gtg)
KFBDFGIE_01130	tRNA	78				tRNA-Glu(ttc)
KFBDFGIE_01131	CDS	1152				hypothetical protein
KFBDFGIE_01132	CDS	237				hypothetical protein
KFBDFGIE_01133	CDS	678				hypothetical protein
KFBDFGIE_01134	CDS	561	msrA_1	1.8.4.11	COG0225	Peptide methionine sulfoxide reductase MsrA
KFBDFGIE_01135	CDS	429	ndk	2.7.4.6		Nucleoside diphosphate kinase
KFBDFGIE_01136	CDS	1251				hypothetical protein
KFBDFGIE_01137	CDS	246				hypothetical protein
KFBDFGIE_01138	CDS	1434	dac	3.4.16.4		D-alanyl-D-alanine carboxypeptidase
KFBDFGIE_01139	CDS	468				hypothetical protein
KFBDFGIE_01140	CDS	909	dapA_1	4.3.3.7	COG0329	4-hydroxy-tetrahydrodipicolinate synthase
KFBDFGIE_01141	CDS	741	dapB	1.17.1.8		4-hydroxy-tetrahydrodipicolinate reductase
KFBDFGIE_01142	tRNA	74				tRNA-Ala(ggc)
KFBDFGIE_01143	CDS	1392	phr	4.1.99.3	COG0415	Deoxyribodipyrimidine photo-lyase
KFBDFGIE_01144	CDS	267				hypothetical protein
KFBDFGIE_01145	CDS	135				hypothetical protein
KFBDFGIE_01146	CDS	939				hypothetical protein
KFBDFGIE_01147	CDS	969				hypothetical protein
KFBDFGIE_01148	CDS	1410				hypothetical protein
KFBDFGIE_01149	CDS	426				hypothetical protein
KFBDFGIE_01150	CDS	249				hypothetical protein
KFBDFGIE_01151	CDS	516				hypothetical protein
KFBDFGIE_01152	tmRNA	367	ssrA			transfer-messenger RNA, SsrA
KFBDFGIE_01153	CDS	846	mazG	3.6.1.8	COG1694	Nucleoside triphosphate pyrophosphohydrolase
KFBDFGIE_01154	CDS	603				hypothetical protein
KFBDFGIE_01155	CDS	405				hypothetical protein
KFBDFGIE_01156	CDS	504				hypothetical protein
KFBDFGIE_01157	CDS	1248	acdA	1.3.99.-	COG1960	Acyl-CoA dehydrogenase
KFBDFGIE_01158	CDS	582	dps	1.16.-.-	COG0783	DNA protection during starvation protein
KFBDFGIE_01159	CDS	2589	topA	5.6.2.1	COG0550	DNA topoisomerase 1
KFBDFGIE_01160	CDS	975	rsgA	3.6.1.-	COG1162	Small ribosomal subunit biogenesis GTPase RsgA
KFBDFGIE_01161	CDS	279				hypothetical protein
KFBDFGIE_01162	CDS	243				hypothetical protein
