locus_tag	ftype	length_bp	gene	EC_number	COG	product
NHIKOAIL_00814	CDS	381				hypothetical protein
NHIKOAIL_00815	CDS	1191				hypothetical protein
NHIKOAIL_00816	CDS	678	kefC_2			Glutathione-regulated potassium-efflux system protein KefC
NHIKOAIL_00817	CDS	315				hypothetical protein
NHIKOAIL_00818	CDS	486				hypothetical protein
NHIKOAIL_00819	CDS	399				hypothetical protein
NHIKOAIL_00820	CDS	789				hypothetical protein
NHIKOAIL_00821	CDS	393				hypothetical protein
NHIKOAIL_00822	CDS	384				hypothetical protein
NHIKOAIL_00823	CDS	249				hypothetical protein
NHIKOAIL_00824	CDS	1041		1.1.1.1	COG1063	putative zinc-binding alcohol dehydrogenase
NHIKOAIL_00825	CDS	1068	tdh_1	1.1.1.103		L-threonine 3-dehydrogenase
NHIKOAIL_00826	CDS	438				hypothetical protein
NHIKOAIL_00827	CDS	819				hypothetical protein
NHIKOAIL_00828	CDS	519	dinG_1	3.1.-.-		3'-5' exonuclease DinG
NHIKOAIL_00829	CDS	513				Single-stranded DNA-binding protein
NHIKOAIL_00830	CDS	1554		4.3.1.23	COG2986	Tyrosine ammonia-lyase
NHIKOAIL_00831	CDS	2568	pcrA_3	3.6.4.12		ATP-dependent DNA helicase PcrA
NHIKOAIL_00832	CDS	90				hypothetical protein
NHIKOAIL_00833	CDS	435				hypothetical protein
NHIKOAIL_00834	CDS	1254		1.6.3.5		Renalase
NHIKOAIL_00835	CDS	1521	hutH	4.3.1.3	COG2986	Histidine ammonia-lyase
NHIKOAIL_00836	CDS	1383				hypothetical protein
NHIKOAIL_00837	CDS	1113	mdtE_1			Multidrug resistance protein MdtE
NHIKOAIL_00838	CDS	3147	bepE			Efflux pump membrane transporter BepE
NHIKOAIL_00839	CDS	1344	bepC			Outer membrane efflux protein BepC
NHIKOAIL_00840	CDS	852	hisG	2.4.2.17	COG0040	ATP phosphoribosyltransferase
NHIKOAIL_00841	CDS	264	hisE	3.6.1.31	COG0140	Phosphoribosyl-ATP pyrophosphatase
NHIKOAIL_00842	CDS	600				hypothetical protein
NHIKOAIL_00843	CDS	195				hypothetical protein
NHIKOAIL_00844	CDS	363				hypothetical protein
NHIKOAIL_00845	CDS	447				hypothetical protein
NHIKOAIL_00846	CDS	204	xseB	3.1.11.6		Exodeoxyribonuclease 7 small subunit
NHIKOAIL_00847	CDS	774	fabG_2	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
NHIKOAIL_00848	CDS	1140				hypothetical protein
NHIKOAIL_00849	CDS	1230	xseA	3.1.11.6	COG1570	Exodeoxyribonuclease 7 large subunit
NHIKOAIL_00850	CDS	540		3.1.3.48		Putative low molecular weight protein-tyrosine-phosphatase
NHIKOAIL_00851	CDS	873		2.7.1.-		putative ketoamine kinase
NHIKOAIL_00852	CDS	312	nqrF_1	7.2.1.1		Na(+)-translocating NADH-quinone reductase subunit F
NHIKOAIL_00853	CDS	225				hypothetical protein
NHIKOAIL_00854	CDS	1050		1.13.11.63		beta-carotene 15,15'-dioxygenase
NHIKOAIL_00855	CDS	1476	crtN_1	1.3.8.-		4,4'-diapophytoene desaturase (4,4'-diaponeurosporene-forming)
NHIKOAIL_00856	CDS	705	scdA		COG2846	Iron-sulfur cluster repair protein ScdA
NHIKOAIL_00857	CDS	1383	hemN	1.3.98.3		Oxygen-independent coproporphyrinogen III oxidase
NHIKOAIL_00858	CDS	174				hypothetical protein
NHIKOAIL_00859	CDS	750				hypothetical protein
NHIKOAIL_00860	CDS	489	iscR			HTH-type transcriptional regulator IscR
NHIKOAIL_00861	CDS	747	lytR_1		COG3279	Sensory transduction protein LytR
NHIKOAIL_00862	CDS	1140				hypothetical protein
NHIKOAIL_00863	CDS	738				hypothetical protein
NHIKOAIL_00864	CDS	969	yadG		COG1131	putative ABC transporter ATP-binding protein YadG
NHIKOAIL_00865	CDS	837				hypothetical protein
NHIKOAIL_00866	CDS	2211				hypothetical protein
NHIKOAIL_00867	CDS	210				hypothetical protein
NHIKOAIL_00868	CDS	309				hypothetical protein
NHIKOAIL_00869	CDS	1080	bioB	2.8.1.6		Biotin synthase
NHIKOAIL_00870	CDS	891				hypothetical protein
NHIKOAIL_00871	CDS	399				hypothetical protein
NHIKOAIL_00872	CDS	2274	rcsC_11	2.7.13.3		Sensor histidine kinase RcsC
NHIKOAIL_00873	CDS	939	RBKS	2.7.1.15		Ribokinase
NHIKOAIL_00874	CDS	429				hypothetical protein
NHIKOAIL_00875	CDS	855				hypothetical protein
NHIKOAIL_00876	CDS	642	maf	3.6.1.9	COG0424	dTTP/UTP pyrophosphatase
NHIKOAIL_00877	CDS	858	soj_2	3.6.-.-	COG1192	Chromosome-partitioning ATPase Soj
NHIKOAIL_00878	CDS	327				hypothetical protein
NHIKOAIL_00879	CDS	1458				hypothetical protein
NHIKOAIL_00880	CDS	1191	scmP_1	3.5.1.-	COG1473	N-acetylcysteine deacetylase
NHIKOAIL_00881	CDS	657				hypothetical protein
NHIKOAIL_00882	CDS	564		3.2.2.-	COG1611	Putative cytokinin riboside 5'-monophosphate phosphoribohydrolase
NHIKOAIL_00883	CDS	561				hypothetical protein
NHIKOAIL_00884	CDS	1185	roxA	1.14.11.47	COG2850	50S ribosomal protein L16 3-hydroxylase
NHIKOAIL_00885	CDS	189				hypothetical protein
NHIKOAIL_00886	CDS	189				hypothetical protein
NHIKOAIL_00887	CDS	702				hypothetical protein
NHIKOAIL_00888	CDS	327				hypothetical protein
NHIKOAIL_00889	CDS	1299	glyA	2.1.2.1	COG0112	Serine hydroxymethyltransferase
NHIKOAIL_00890	CDS	600	pyrE_1	2.4.2.10	COG0461	Orotate phosphoribosyltransferase
NHIKOAIL_00891	CDS	861	tatC		COG0805	Sec-independent protein translocase protein TatC
NHIKOAIL_00892	CDS	1656				hypothetical protein
NHIKOAIL_00893	CDS	192				hypothetical protein
NHIKOAIL_00894	CDS	612	COQ5_1	2.1.1.163		2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial
NHIKOAIL_00895	CDS	438				hypothetical protein
NHIKOAIL_00896	tRNA	77				tRNA-Arg(tcg)
NHIKOAIL_00897	CDS	900			COG0589	Universal stress protein/MSMEI_3859
NHIKOAIL_00898	CDS	2844	lptD_1			LPS-assembly protein LptD
NHIKOAIL_00899	CDS	984	glkA	2.7.1.2		Glucokinase
NHIKOAIL_00900	CDS	297				hypothetical protein
NHIKOAIL_00901	CDS	1290	eno	4.2.1.11		Enolase
NHIKOAIL_00902	CDS	1356				hypothetical protein
NHIKOAIL_00903	CDS	1386				hypothetical protein
NHIKOAIL_00904	CDS	1362				hypothetical protein
NHIKOAIL_00905	CDS	792	glgA	2.4.1.21		Glycogen synthase
NHIKOAIL_00906	CDS	627	natA_1	7.2.2.4	COG4555	ABC transporter ATP-binding protein NatA
NHIKOAIL_00907	CDS	375				hypothetical protein
NHIKOAIL_00908	CDS	861				hypothetical protein
NHIKOAIL_00909	CDS	975				hypothetical protein
NHIKOAIL_00910	CDS	999	lipA	2.8.1.8	COG0320	Lipoyl synthase
NHIKOAIL_00911	CDS	555				hypothetical protein
NHIKOAIL_00912	CDS	1716	nfdA_1	3.5.1.91		N-substituted formamide deformylase
NHIKOAIL_00913	CDS	1389	lat	2.6.1.36	COG0160	putative L-lysine-epsilon aminotransferase
NHIKOAIL_00914	CDS	1719	recN		COG0497	DNA repair protein RecN
NHIKOAIL_00915	CDS	3483	secA			Protein translocase subunit SecA
NHIKOAIL_00916	CDS	903				hypothetical protein
NHIKOAIL_00917	CDS	948	xerC_2		COG4973	Tyrosine recombinase XerC
NHIKOAIL_00918	CDS	375				hypothetical protein
NHIKOAIL_00919	CDS	1083	corA		COG0598	Cobalt/magnesium transport protein CorA
NHIKOAIL_00920	CDS	573				hypothetical protein
NHIKOAIL_00921	CDS	1047				hypothetical protein
NHIKOAIL_00922	CDS	741				hypothetical protein
NHIKOAIL_00923	CDS	879	mscS_1		COG0668	Small-conductance mechanosensitive channel
NHIKOAIL_00924	CDS	861				hypothetical protein
NHIKOAIL_00925	CDS	1833				hypothetical protein
NHIKOAIL_00926	CDS	1833				hypothetical protein
NHIKOAIL_00927	CDS	2130	hppA1	7.2.3.-	COG3808	Putative K(+)-stimulated pyrophosphate-energized sodium pump
NHIKOAIL_00928	CDS	567	pth	3.1.1.29	COG0193	Peptidyl-tRNA hydrolase
NHIKOAIL_00929	CDS	696				hypothetical protein
NHIKOAIL_00930	CDS	948	prs	2.7.6.1	COG0462	Ribose-phosphate pyrophosphokinase
NHIKOAIL_00931	tRNA	74				tRNA-Gln(ttg)
NHIKOAIL_00932	CDS	1284	MRI1	5.3.1.23		Methylthioribose-1-phosphate isomerase
NHIKOAIL_00933	CDS	1422	bepA_2	3.4.-.-		Beta-barrel assembly-enhancing protease
NHIKOAIL_00934	CDS	624				hypothetical protein
NHIKOAIL_00935	CDS	306	nfuA			Fe/S biogenesis protein NfuA
NHIKOAIL_00936	CDS	1125				Iron-sulfur cluster carrier protein
NHIKOAIL_00937	CDS	963	ppx2	3.6.1.11	COG0248	Exopolyphosphatase 2
NHIKOAIL_00938	CDS	843	prmC_1	2.1.1.297		Release factor glutamine methyltransferase
NHIKOAIL_00939	CDS	735	ubiE	2.1.1.163	COG2226	Ubiquinone/menaquinone biosynthesis C-methyltransferase UbiE
NHIKOAIL_00940	CDS	1143				ISAs1 family transposase ISChth1
NHIKOAIL_00941	CDS	825				hypothetical protein
NHIKOAIL_00942	CDS	984	pfkA	2.7.1.11	COG0205	ATP-dependent 6-phosphofructokinase 1
NHIKOAIL_00943	CDS	966				hypothetical protein
NHIKOAIL_00944	CDS	681	aat	2.3.2.6		Leucyl/phenylalanyl-tRNA--protein transferase
NHIKOAIL_00945	CDS	516				hypothetical protein
NHIKOAIL_00946	CDS	1005	auaH	1.1.1.394		Aurachin B dehydrogenase
NHIKOAIL_00947	CDS	231				hypothetical protein
NHIKOAIL_00948	CDS	252				hypothetical protein
NHIKOAIL_00949	CDS	300				hypothetical protein
NHIKOAIL_00950	CDS	426				hypothetical protein
NHIKOAIL_00951	CDS	654				hypothetical protein
NHIKOAIL_00952	CDS	1020	mcpQ		COG0840	Methyl-accepting chemotaxis protein McpQ
NHIKOAIL_00953	CDS	1026				hypothetical protein
NHIKOAIL_00954	CDS	3390	rcsC_12	2.7.13.3		Sensor histidine kinase RcsC
NHIKOAIL_00955	CDS	261				hypothetical protein
NHIKOAIL_00956	CDS	2445	rcsC_13	2.7.13.3		Sensor histidine kinase RcsC
NHIKOAIL_00957	CDS	2091	rcsC_14	2.7.13.3		Sensor histidine kinase RcsC
NHIKOAIL_00958	CDS	2478	hdc	4.1.1.22		Histidine decarboxylase
NHIKOAIL_00959	CDS	486	fruA		COG1299	PTS system fructose-specific EIIABC component
NHIKOAIL_00960	CDS	1308	hisS	6.1.1.21	COG0124	Histidine--tRNA ligase
NHIKOAIL_00961	CDS	1236				hypothetical protein
NHIKOAIL_00962	CDS	429				hypothetical protein
NHIKOAIL_00963	CDS	1365				hypothetical protein
NHIKOAIL_00964	CDS	1455				hypothetical protein
NHIKOAIL_00965	CDS	1269				hypothetical protein
NHIKOAIL_00966	CDS	2562	btuB_4			Vitamin B12 transporter BtuB
NHIKOAIL_00967	CDS	210				hypothetical protein
NHIKOAIL_00968	CDS	1869	glgB_2	2.4.1.18	COG0296	1,4-alpha-glucan branching enzyme GlgB
NHIKOAIL_00969	CDS	3381		2.7.1.8		Glucosamine kinase
NHIKOAIL_00970	CDS	2037	glgE2	2.4.99.16	COG0366	Alpha-1,4-glucan:maltose-1-phosphate maltosyltransferase 2
NHIKOAIL_00971	CDS	2184	glgX	3.2.1.-	COG1523	Glycogen operon protein GlgX 
NHIKOAIL_00972	CDS	1098	gfo	1.1.99.28		Glucose--fructose oxidoreductase
NHIKOAIL_00973	CDS	1866				hypothetical protein
NHIKOAIL_00974	CDS	2658				hypothetical protein
NHIKOAIL_00975	CDS	384	divK_1			Polar-differentiation response regulator DivK
NHIKOAIL_00976	CDS	651				hypothetical protein
NHIKOAIL_00977	CDS	678	kefC_3			Glutathione-regulated potassium-efflux system protein KefC
NHIKOAIL_00978	tRNA	76				tRNA-Met(cat)
NHIKOAIL_00979	CDS	309				hypothetical protein
NHIKOAIL_00980	CDS	1188				hypothetical protein
NHIKOAIL_00981	CDS	822				hypothetical protein
NHIKOAIL_00982	CDS	867				hypothetical protein
NHIKOAIL_00983	CDS	804				hypothetical protein
NHIKOAIL_00984	CDS	1830				hypothetical protein
NHIKOAIL_00985	CDS	417	groS_1			10 kDa chaperonin
NHIKOAIL_00986	CDS	93				hypothetical protein
NHIKOAIL_00987	CDS	750	pgl	3.1.1.31	COG0363	6-phosphogluconolactonase
NHIKOAIL_00988	CDS	1059	sasA_6	2.7.-.-		Adaptive-response sensory-kinase SasA
NHIKOAIL_00989	CDS	747	mshB	3.5.1.103		1D-myo-inositol 2-acetamido-2-deoxy-alpha-D-glucopyranoside deacetylase
NHIKOAIL_00990	CDS	213				hypothetical protein
NHIKOAIL_00991	CDS	945	btuF_1			Vitamin B12-binding protein
NHIKOAIL_00992	CDS	543				hypothetical protein
NHIKOAIL_00993	CDS	1191				hypothetical protein
NHIKOAIL_00994	CDS	1977	btuB_5			Vitamin B12 transporter BtuB
NHIKOAIL_00995	CDS	396				hypothetical protein
NHIKOAIL_00996	CDS	1956	rcsC_15	2.7.13.3		Sensor histidine kinase RcsC
NHIKOAIL_00997	CDS	849	dhmA2	3.8.1.5		Haloalkane dehalogenase 2
NHIKOAIL_00998	CDS	960				hypothetical protein
NHIKOAIL_00999	CDS	684				hypothetical protein
NHIKOAIL_01000	CDS	702				hypothetical protein
NHIKOAIL_01001	CDS	648				hypothetical protein
NHIKOAIL_01002	CDS	1137			COG4663	Monocarboxylate 2-oxoacid-binding periplasmic protein
NHIKOAIL_01003	CDS	726		1.-.-.-		putative oxidoreductase
NHIKOAIL_01004	CDS	795				hypothetical protein
NHIKOAIL_01005	CDS	777	trmH_1	2.1.1.34		tRNA (guanosine(18)-2'-O)-methyltransferase
NHIKOAIL_01006	CDS	1623				hypothetical protein
NHIKOAIL_01007	CDS	492				hypothetical protein
NHIKOAIL_01008	CDS	207				hypothetical protein
NHIKOAIL_01009	CDS	1347	rsmB	2.1.1.176	COG0144	Ribosomal RNA small subunit methyltransferase B
NHIKOAIL_01010	CDS	1194				hypothetical protein
NHIKOAIL_01011	CDS	564				hypothetical protein
NHIKOAIL_01012	CDS	750				hypothetical protein
NHIKOAIL_01013	CDS	315				hypothetical protein
NHIKOAIL_01014	CDS	561				hypothetical protein
NHIKOAIL_01015	CDS	99				hypothetical protein
NHIKOAIL_01016	CDS	351				hypothetical protein
NHIKOAIL_01017	CDS	2076	ligA	6.5.1.2	COG0272	DNA ligase
NHIKOAIL_01018	CDS	183				hypothetical protein
NHIKOAIL_01019	CDS	612				hypothetical protein
NHIKOAIL_01020	CDS	3561	smc_1		COG1196	Chromosome partition protein Smc
NHIKOAIL_01021	CDS	1116				hypothetical protein
NHIKOAIL_01022	CDS	900	mcp3		COG0840	Methyl-accepting chemotaxis protein 3
NHIKOAIL_01023	CDS	870				hypothetical protein
NHIKOAIL_01024	CDS	420				hypothetical protein
NHIKOAIL_01025	CDS	1176				hypothetical protein
NHIKOAIL_01026	CDS	108				hypothetical protein
NHIKOAIL_01027	CDS	3117				hypothetical protein
NHIKOAIL_01028	CDS	1158				hypothetical protein
NHIKOAIL_01029	CDS	1794	ggt	3.4.19.13	COG0405	Glutathione hydrolase proenzyme
NHIKOAIL_01030	CDS	423				hypothetical protein
NHIKOAIL_01031	CDS	1533	purF	2.4.2.14	COG0034	Amidophosphoribosyltransferase
NHIKOAIL_01032	CDS	468				hypothetical protein
NHIKOAIL_01033	CDS	1371				hypothetical protein
NHIKOAIL_01034	CDS	1383				hypothetical protein
NHIKOAIL_01035	CDS	249				hypothetical protein
NHIKOAIL_01036	CDS	1224	ald	1.4.1.1	COG0686	Alanine dehydrogenase
NHIKOAIL_01037	CDS	921				hypothetical protein
NHIKOAIL_01038	CDS	618				hypothetical protein
NHIKOAIL_01039	CDS	1545	lysS	6.1.1.6		Lysine--tRNA ligase
NHIKOAIL_01040	CDS	972	pal_3			Peptidoglycan-associated lipoprotein
NHIKOAIL_01041	CDS	255	rpsT		COG0268	30S ribosomal protein S20
NHIKOAIL_01042	CDS	897				hypothetical protein
NHIKOAIL_01043	CDS	501				hypothetical protein
NHIKOAIL_01044	CDS	312				hypothetical protein
NHIKOAIL_01045	CDS	315				hypothetical protein
NHIKOAIL_01046	CDS	1239	atpB			ATP synthase subunit a
NHIKOAIL_01047	CDS	231	atpE			ATP synthase subunit c
NHIKOAIL_01048	CDS	510	atpF			ATP synthase subunit b, sodium ion specific
NHIKOAIL_01049	CDS	573	atpH			ATP synthase subunit delta
NHIKOAIL_01050	CDS	1656	atpA	7.1.2.2	COG0056	ATP synthase subunit alpha
NHIKOAIL_01051	CDS	927	atpG		COG0224	ATP synthase gamma chain
NHIKOAIL_01052	tRNA	92				tRNA-Ser(gct)
NHIKOAIL_01053	CDS	1479				hypothetical protein
NHIKOAIL_01054	CDS	1266	recD2	3.6.4.12		ATP-dependent RecD-like DNA helicase
NHIKOAIL_01055	CDS	1221				hypothetical protein
NHIKOAIL_01056	CDS	807	btuF_2			Vitamin B12-binding protein
NHIKOAIL_01057	CDS	1071				hypothetical protein
NHIKOAIL_01058	CDS	1476	mpl	6.3.2.45	COG0773	UDP-N-acetylmuramate--L-alanyl-gamma-D-glutamyl-meso-2,6-diaminoheptandioate ligase
NHIKOAIL_01059	CDS	1206				hypothetical protein
NHIKOAIL_01060	CDS	3927	mdtB_3			Multidrug resistance protein MdtB
NHIKOAIL_01061	CDS	1155	mdtE_2			Multidrug resistance protein MdtE
NHIKOAIL_01062	CDS	1683				hypothetical protein
NHIKOAIL_01063	CDS	702				hypothetical protein
NHIKOAIL_01064	CDS	1344	ubiB_1	2.7.-.-		protein kinase UbiB
NHIKOAIL_01065	CDS	639				hypothetical protein
NHIKOAIL_01066	CDS	1305	ynjE	2.8.1.1	COG2897	Thiosulfate sulfurtransferase YnjE
NHIKOAIL_01067	CDS	432	yccU		COG1832	putative protein YccU
NHIKOAIL_01068	CDS	2592	leuS	6.1.1.4		Leucine--tRNA ligase
NHIKOAIL_01069	CDS	759	bshB1	3.5.1.-	COG2120	N-acetyl-alpha-D-glucosaminyl L-malate deacetylase 1
NHIKOAIL_01070	CDS	657				hypothetical protein
NHIKOAIL_01071	CDS	579	efp		COG0231	Elongation factor P
NHIKOAIL_01072	CDS	630	accB		COG0511	Biotin carboxyl carrier protein of acetyl-CoA carboxylase
NHIKOAIL_01073	CDS	1368	accC	6.3.4.14	COG0439	Biotin carboxylase
NHIKOAIL_01074	CDS	1215		2.6.1.1	COG0436	Aspartate/prephenate aminotransferase
NHIKOAIL_01075	CDS	1248				hypothetical protein
NHIKOAIL_01076	CDS	537				hypothetical protein
NHIKOAIL_01077	CDS	1617				hypothetical protein
NHIKOAIL_01078	CDS	1068				hypothetical protein
NHIKOAIL_01079	CDS	798				hypothetical protein
NHIKOAIL_01080	CDS	2697	tolB_3			Tol-Pal system protein TolB
NHIKOAIL_01081	CDS	795				hypothetical protein
NHIKOAIL_01082	CDS	777	ybfF	3.1.-.-	COG0596	Esterase YbfF
NHIKOAIL_01083	CDS	804	fabG_3	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
NHIKOAIL_01084	CDS	1005				hypothetical protein
NHIKOAIL_01085	tRNA	74				tRNA-Arg(cct)
NHIKOAIL_01086	CDS	201				hypothetical protein
NHIKOAIL_01087	CDS	750	dinG_2	3.1.-.-		3'-5' exonuclease DinG
NHIKOAIL_01088	CDS	471				hypothetical protein
NHIKOAIL_01089	CDS	840	soj_3	3.6.-.-	COG1192	Sporulation initiation inhibitor protein Soj
NHIKOAIL_01090	CDS	1017				hypothetical protein
NHIKOAIL_01091	CDS	555				hypothetical protein
NHIKOAIL_01092	CDS	654	dgk	2.7.1.113	COG1428	Deoxyguanosine kinase
NHIKOAIL_01093	CDS	270				hypothetical protein
NHIKOAIL_01094	CDS	684				hypothetical protein
NHIKOAIL_01095	CDS	1161	carA	6.3.5.5	COG0505	Carbamoyl-phosphate synthase small chain
NHIKOAIL_01096	CDS	2829	carB	6.3.5.5	COG0458	Carbamoyl-phosphate synthase large chain
NHIKOAIL_01097	CDS	840				hypothetical protein
NHIKOAIL_01098	CDS	738	psd	4.1.1.65		Phosphatidylserine decarboxylase proenzyme
NHIKOAIL_01099	CDS	876				hypothetical protein
NHIKOAIL_01100	CDS	279	purS	6.3.5.3	COG1828	Phosphoribosylformylglycinamidine synthase subunit PurS
NHIKOAIL_01101	CDS	339	clpS			ATP-dependent Clp protease adapter protein ClpS
NHIKOAIL_01102	CDS	1203	tolB_4			Tol-Pal system protein TolB
NHIKOAIL_01103	CDS	210	cspG		COG1278	Cold shock-like protein CspG
NHIKOAIL_01104	CDS	213				hypothetical protein
NHIKOAIL_01105	CDS	201				hypothetical protein
NHIKOAIL_01106	CDS	843	dapD	2.3.1.117		2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase
NHIKOAIL_01107	CDS	159				hypothetical protein
NHIKOAIL_01108	CDS	1968	dnaG	2.7.7.-	COG0358	DNA primase
NHIKOAIL_01109	CDS	1842				hypothetical protein
NHIKOAIL_01110	CDS	699	puuD	3.5.1.94	COG2071	Gamma-glutamyl-gamma-aminobutyrate hydrolase PuuD
NHIKOAIL_01111	CDS	330				hypothetical protein
NHIKOAIL_01112	CDS	462				hypothetical protein
NHIKOAIL_01113	CDS	738				hypothetical protein
NHIKOAIL_01114	CDS	1398				hypothetical protein
NHIKOAIL_01115	CDS	1674				hypothetical protein
NHIKOAIL_01116	CDS	312				hypothetical protein
NHIKOAIL_01117	CDS	4782	dnaE2	2.7.7.7		Error-prone DNA polymerase
NHIKOAIL_01118	CDS	1143	xylA	5.3.1.5		Xylose isomerase
NHIKOAIL_01119	CDS	1503	xylB	2.7.1.17	COG1070	Xylulose kinase
NHIKOAIL_01120	CDS	1167				hypothetical protein
NHIKOAIL_01121	CDS	2031				hypothetical protein
NHIKOAIL_01122	CDS	828	lgt	2.5.1.145	COG0682	Phosphatidylglycerol--prolipoprotein diacylglyceryl transferase
NHIKOAIL_01123	CDS	348				hypothetical protein
NHIKOAIL_01124	CDS	1689	argS	6.1.1.19		Arginine--tRNA ligase
NHIKOAIL_01125	CDS	135				hypothetical protein
NHIKOAIL_01126	CDS	321				hypothetical protein
NHIKOAIL_01127	CDS	1371	rarA		COG2256	Replication-associated recombination protein A
NHIKOAIL_01128	CDS	861		2.8.1.1	COG2897	Putative thiosulfate sulfurtransferase
NHIKOAIL_01129	CDS	564				hypothetical protein
NHIKOAIL_01130	CDS	1347	siaT		COG1593	Sialic acid TRAP transporter permease protein SiaT
NHIKOAIL_01131	CDS	1698				hypothetical protein
NHIKOAIL_01132	CDS	870				hypothetical protein
NHIKOAIL_01133	CDS	645	yhfK	4.-.-.-	COG0702	putative sugar epimerase YhfK
NHIKOAIL_01134	CDS	852				hypothetical protein
NHIKOAIL_01135	CDS	894	COQ3_2	2.1.1.222		Ubiquinone biosynthesis O-methyltransferase, mitochondrial
NHIKOAIL_01136	CDS	2553				hypothetical protein
NHIKOAIL_01137	CDS	1317				hypothetical protein
NHIKOAIL_01138	CDS	1803	pglK_2	7.5.2.5	COG1132	Protein glycosylation K
NHIKOAIL_01139	CDS	879				hypothetical protein
NHIKOAIL_01140	CDS	891				hypothetical protein
NHIKOAIL_01141	CDS	1182	mshA_9	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
NHIKOAIL_01142	CDS	963				hypothetical protein
NHIKOAIL_01143	CDS	993				hypothetical protein
NHIKOAIL_01144	CDS	1074	nrnA	3.1.-.-	COG0618	Bifunctional oligoribonuclease and PAP phosphatase NrnA
NHIKOAIL_01145	CDS	1071	pdxA2	1.1.1.408	COG1995	D-threonate 4-phosphate dehydrogenase
NHIKOAIL_01146	CDS	684	ftsE		COG2884	Cell division ATP-binding protein FtsE
NHIKOAIL_01147	CDS	990				hypothetical protein
NHIKOAIL_01148	CDS	480				hypothetical protein
NHIKOAIL_01149	CDS	378				hypothetical protein
NHIKOAIL_01150	CDS	1557				hypothetical protein
NHIKOAIL_01151	CDS	519				hypothetical protein
NHIKOAIL_01152	CDS	1023	hemB	4.2.1.24	COG0113	Delta-aminolevulinic acid dehydratase
NHIKOAIL_01153	CDS	1551	cysS	6.1.1.16	COG0215	Cysteine--tRNA ligase
NHIKOAIL_01154	CDS	357				hypothetical protein
NHIKOAIL_01155	CDS	672				hypothetical protein
NHIKOAIL_01156	CDS	321	yidD			Putative membrane protein insertion efficiency factor
NHIKOAIL_01157	CDS	384	hisI	3.5.4.19		Phosphoribosyl-AMP cyclohydrolase
NHIKOAIL_01158	CDS	1437	putP		COG0591	High-affinity proline transporter PutP
NHIKOAIL_01159	CDS	150				hypothetical protein
NHIKOAIL_01160	CDS	621				hypothetical protein
NHIKOAIL_01161	CDS	1362	steT		COG0531	Serine/threonine exchanger SteT
NHIKOAIL_01162	CDS	495	crtK-2		COG3476	Tryptophan-rich protein TspO
NHIKOAIL_01163	CDS	1530				hypothetical protein
NHIKOAIL_01164	CDS	204				hypothetical protein
NHIKOAIL_01165	CDS	426				hypothetical protein
NHIKOAIL_01166	CDS	930				hypothetical protein
NHIKOAIL_01167	CDS	1176	rip3		COG0517	Putative zinc metalloprotease Rip3
NHIKOAIL_01168	CDS	1431	pyk	2.7.1.40	COG0469	Pyruvate kinase
NHIKOAIL_01169	CDS	2973	cpoB_1			Cell division coordinator CpoB
NHIKOAIL_01170	CDS	2028	ftsH_1	3.4.24.-		ATP-dependent zinc metalloprotease FtsH
NHIKOAIL_01171	CDS	375	rpsL			30S ribosomal protein S12
NHIKOAIL_01172	CDS	474	rpsG			30S ribosomal protein S7
NHIKOAIL_01173	CDS	2121	fusA_1		COG0480	Elongation factor G
NHIKOAIL_01174	CDS	1191	tufA_1		COG0050	Elongation factor Tu-A
NHIKOAIL_01175	CDS	312	rpsJ		COG0051	30S ribosomal protein S10
NHIKOAIL_01176	CDS	627	rplC			50S ribosomal protein L3
NHIKOAIL_01177	CDS	648	rplD			50S ribosomal protein L4
NHIKOAIL_01178	CDS	300	rplW			50S ribosomal protein L23
NHIKOAIL_01179	CDS	852	rplB		COG0090	50S ribosomal protein L2
NHIKOAIL_01180	CDS	294	rpsS		COG0185	30S ribosomal protein S19
NHIKOAIL_01181	CDS	366	rplV		COG0091	50S ribosomal protein L22
NHIKOAIL_01182	CDS	711	rpsC		COG0092	30S ribosomal protein S3
NHIKOAIL_01183	CDS	438	rplP		COG0197	50S ribosomal protein L16
NHIKOAIL_01184	CDS	210	rpmC			50S ribosomal protein L29
NHIKOAIL_01185	CDS	309	rpsQ			30S ribosomal protein S17
NHIKOAIL_01186	CDS	369	rplN		COG0093	50S ribosomal protein L14
NHIKOAIL_01187	CDS	372	rplX			50S ribosomal protein L24
NHIKOAIL_01188	CDS	576	rplE		COG0094	50S ribosomal protein L5
NHIKOAIL_01189	CDS	270	rpsN2		COG0199	Alternate 30S ribosomal protein S14
NHIKOAIL_01190	CDS	402	rpsH		COG0096	30S ribosomal protein S8
NHIKOAIL_01191	CDS	555	rplF			50S ribosomal protein L6
NHIKOAIL_01192	CDS	360	rplR			50S ribosomal protein L18
NHIKOAIL_01193	CDS	528	rpsE		COG0098	30S ribosomal protein S5
NHIKOAIL_01194	CDS	471	rplO			50S ribosomal protein L15
NHIKOAIL_01195	CDS	1332	secY		COG0201	Protein translocase subunit SecY
