locus_tag	ftype	length_bp	gene	EC_number	COG	product
BJLFMBCO_00756	CDS	843				hypothetical protein
BJLFMBCO_00757	CDS	840				hypothetical protein
BJLFMBCO_00758	CDS	951	ldh	1.1.1.27	COG0039	L-lactate dehydrogenase
BJLFMBCO_00759	CDS	1197	ispG	1.17.7.3	COG0821	4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase (flavodoxin)
BJLFMBCO_00760	CDS	927				hypothetical protein
BJLFMBCO_00761	CDS	666				hypothetical protein
BJLFMBCO_00762	CDS	735	lpxH_1	3.6.1.54	COG2908	UDP-2,3-diacylglucosamine hydrolase
BJLFMBCO_00763	CDS	2376	mrcA		COG5009	Penicillin-binding protein 1A
BJLFMBCO_00764	CDS	1296	cpdA_2	3.1.4.53		3',5'-cyclic adenosine monophosphate phosphodiesterase CpdA
BJLFMBCO_00765	CDS	543				hypothetical protein
BJLFMBCO_00766	CDS	855	ispE	2.7.1.148	COG1947	4-diphosphocytidyl-2-C-methyl-D-erythritol kinase
BJLFMBCO_00767	CDS	960	thrB	2.7.1.39	COG0083	Homoserine kinase
BJLFMBCO_00768	CDS	2466	thrA_3		COG0460	Bifunctional aspartokinase/homoserine dehydrogenase 1
BJLFMBCO_00769	CDS	858	MTAP	2.4.2.1		S-methyl-5'-thioadenosine phosphorylase
BJLFMBCO_00770	CDS	1197	gpsB			Cell cycle protein GpsB
BJLFMBCO_00771	CDS	759			COG0325	Pyridoxal phosphate homeostasis protein
BJLFMBCO_00772	CDS	186				hypothetical protein
BJLFMBCO_00773	CDS	2547				hypothetical protein
BJLFMBCO_00774	CDS	513	msrC	1.8.4.14	COG1956	Free methionine-R-sulfoxide reductase
BJLFMBCO_00775	CDS	285				hypothetical protein
BJLFMBCO_00776	CDS	267				hypothetical protein
BJLFMBCO_00777	CDS	942				hypothetical protein
BJLFMBCO_00778	CDS	711	hmp_2	1.14.15.30	COG1018	3-ketosteroid-9-alpha-monooxygenase, ferredoxin reductase component
BJLFMBCO_00779	CDS	204				hypothetical protein
BJLFMBCO_00780	CDS	1191				hypothetical protein
BJLFMBCO_00781	CDS	678	kefC_2			Glutathione-regulated potassium-efflux system protein KefC
BJLFMBCO_00782	CDS	315				hypothetical protein
BJLFMBCO_00783	CDS	486				hypothetical protein
BJLFMBCO_00784	CDS	399				hypothetical protein
BJLFMBCO_00785	CDS	609				hypothetical protein
BJLFMBCO_00786	CDS	387				hypothetical protein
BJLFMBCO_00787	CDS	384				hypothetical protein
BJLFMBCO_00788	CDS	249				hypothetical protein
BJLFMBCO_00789	CDS	1041		1.1.1.1	COG1063	putative zinc-binding alcohol dehydrogenase
BJLFMBCO_00790	CDS	1068	tdh_1	1.1.1.103		L-threonine 3-dehydrogenase
BJLFMBCO_00791	CDS	474				hypothetical protein
BJLFMBCO_00792	CDS	822				hypothetical protein
BJLFMBCO_00793	CDS	519	dinG_1	3.1.-.-		3'-5' exonuclease DinG
BJLFMBCO_00794	CDS	513				Single-stranded DNA-binding protein
BJLFMBCO_00795	CDS	1554		4.3.1.23	COG2986	Tyrosine ammonia-lyase
BJLFMBCO_00796	CDS	2568	pcrA_3	3.6.4.12		ATP-dependent DNA helicase PcrA
BJLFMBCO_00797	CDS	90				hypothetical protein
BJLFMBCO_00798	CDS	435				hypothetical protein
BJLFMBCO_00799	CDS	1254		1.6.3.5		Renalase
BJLFMBCO_00800	CDS	1521	hutH	4.3.1.3	COG2986	Histidine ammonia-lyase
BJLFMBCO_00801	CDS	1383				hypothetical protein
BJLFMBCO_00802	CDS	1113	mdtE_1			Multidrug resistance protein MdtE
BJLFMBCO_00803	CDS	3147	bepE			Efflux pump membrane transporter BepE
BJLFMBCO_00804	CDS	1344	bepC			Outer membrane efflux protein BepC
BJLFMBCO_00805	CDS	852	hisG	2.4.2.17	COG0040	ATP phosphoribosyltransferase
BJLFMBCO_00806	CDS	264	hisE	3.6.1.31	COG0140	Phosphoribosyl-ATP pyrophosphatase
BJLFMBCO_00807	CDS	600				hypothetical protein
BJLFMBCO_00808	CDS	195				hypothetical protein
BJLFMBCO_00809	CDS	363				hypothetical protein
BJLFMBCO_00810	CDS	447				hypothetical protein
BJLFMBCO_00811	CDS	204	xseB	3.1.11.6		Exodeoxyribonuclease 7 small subunit
BJLFMBCO_00812	CDS	774	fabG_2	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
BJLFMBCO_00813	CDS	1140				hypothetical protein
BJLFMBCO_00814	CDS	1230	xseA	3.1.11.6	COG1570	Exodeoxyribonuclease 7 large subunit
BJLFMBCO_00815	CDS	540		3.1.3.48		Putative low molecular weight protein-tyrosine-phosphatase
BJLFMBCO_00816	CDS	873		2.7.1.-		putative ketoamine kinase
BJLFMBCO_00817	CDS	312	nqrF_1	7.2.1.1		Na(+)-translocating NADH-quinone reductase subunit F
BJLFMBCO_00818	CDS	225				hypothetical protein
BJLFMBCO_00819	CDS	1050		1.13.11.63		beta-carotene 15,15'-dioxygenase
BJLFMBCO_00820	CDS	1476	crtN_1	1.3.8.-		4,4'-diapophytoene desaturase (4,4'-diaponeurosporene-forming)
BJLFMBCO_00821	CDS	705	scdA		COG2846	Iron-sulfur cluster repair protein ScdA
BJLFMBCO_00822	CDS	1383	hemN	1.3.98.3	COG0635	Oxygen-independent coproporphyrinogen III oxidase
BJLFMBCO_00823	CDS	1494				hypothetical protein
BJLFMBCO_00824	CDS	489	iscR			HTH-type transcriptional regulator IscR
BJLFMBCO_00825	CDS	747	lytR_1		COG3279	Sensory transduction protein LytR
BJLFMBCO_00826	CDS	1140				hypothetical protein
BJLFMBCO_00827	CDS	738				hypothetical protein
BJLFMBCO_00828	CDS	969	lnrL_1	3.6.3.-	COG1131	Linearmycin resistance ATP-binding protein LnrL
BJLFMBCO_00829	CDS	837				hypothetical protein
BJLFMBCO_00830	tRNA	79				tRNA-Arg(ccg)
BJLFMBCO_00831	CDS	210				hypothetical protein
BJLFMBCO_00832	CDS	309				hypothetical protein
BJLFMBCO_00833	CDS	1080	bioB	2.8.1.6		Biotin synthase
BJLFMBCO_00834	CDS	891				hypothetical protein
BJLFMBCO_00835	CDS	399				hypothetical protein
BJLFMBCO_00836	CDS	2274	rcsC_9	2.7.13.3		Sensor histidine kinase RcsC
BJLFMBCO_00837	CDS	939	RBKS	2.7.1.15		Ribokinase
BJLFMBCO_00838	CDS	429				hypothetical protein
BJLFMBCO_00839	CDS	855				hypothetical protein
BJLFMBCO_00840	CDS	663	maf	3.6.1.9	COG0424	dTTP/UTP pyrophosphatase
BJLFMBCO_00841	CDS	858	soj_2	3.6.-.-	COG1192	Chromosome-partitioning ATPase Soj
BJLFMBCO_00842	CDS	327				hypothetical protein
BJLFMBCO_00843	CDS	1458				hypothetical protein
BJLFMBCO_00844	CDS	1191	scmP_1	3.5.1.-	COG1473	N-acetylcysteine deacetylase
BJLFMBCO_00845	CDS	657				hypothetical protein
BJLFMBCO_00846	CDS	564		3.2.2.-	COG1611	Putative cytokinin riboside 5'-monophosphate phosphoribohydrolase
BJLFMBCO_00847	CDS	561				hypothetical protein
BJLFMBCO_00848	CDS	1185	roxA	1.14.11.47	COG2850	50S ribosomal protein L16 3-hydroxylase
BJLFMBCO_00849	CDS	189				hypothetical protein
BJLFMBCO_00850	CDS	189				hypothetical protein
BJLFMBCO_00851	CDS	702				hypothetical protein
BJLFMBCO_00852	CDS	321				hypothetical protein
BJLFMBCO_00853	CDS	1299	glyA	2.1.2.1	COG0112	Serine hydroxymethyltransferase
BJLFMBCO_00854	CDS	600	pyrE_1	2.4.2.10	COG0461	Orotate phosphoribosyltransferase
BJLFMBCO_00855	CDS	861	tatC		COG0805	Sec-independent protein translocase protein TatC
BJLFMBCO_00856	CDS	1656				hypothetical protein
BJLFMBCO_00857	CDS	204				hypothetical protein
BJLFMBCO_00858	CDS	612	COQ5_1	2.1.1.163		2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial
BJLFMBCO_00859	CDS	438				hypothetical protein
BJLFMBCO_00860	tRNA	77				tRNA-Arg(tcg)
BJLFMBCO_00861	CDS	903			COG0589	Universal stress protein/MSMEI_3859
BJLFMBCO_00862	CDS	2841	lptD_1			LPS-assembly protein LptD
BJLFMBCO_00863	CDS	984	glkA	2.7.1.2		Glucokinase
BJLFMBCO_00864	CDS	297				hypothetical protein
BJLFMBCO_00865	CDS	1290	eno	4.2.1.11		Enolase
BJLFMBCO_00866	CDS	1356				hypothetical protein
BJLFMBCO_00867	CDS	1386				hypothetical protein
BJLFMBCO_00868	CDS	1395				hypothetical protein
BJLFMBCO_00869	CDS	792	glgA	2.4.1.21		Glycogen synthase
BJLFMBCO_00870	CDS	627	natA_1	7.2.2.4	COG4555	ABC transporter ATP-binding protein NatA
BJLFMBCO_00871	CDS	375				hypothetical protein
BJLFMBCO_00872	CDS	861				hypothetical protein
BJLFMBCO_00873	CDS	975				hypothetical protein
BJLFMBCO_00874	CDS	999	lipA	2.8.1.8	COG0320	Lipoyl synthase
BJLFMBCO_00875	CDS	555				hypothetical protein
BJLFMBCO_00876	CDS	1716	nfdA_1	3.5.1.91		N-substituted formamide deformylase
BJLFMBCO_00877	CDS	1389	lat	2.6.1.36	COG0160	putative L-lysine-epsilon aminotransferase
BJLFMBCO_00878	CDS	1719	recN		COG0497	DNA repair protein RecN
BJLFMBCO_00879	CDS	3483	secA			Protein translocase subunit SecA
BJLFMBCO_00880	CDS	903				hypothetical protein
BJLFMBCO_00881	CDS	948	xerC_2		COG4973	Tyrosine recombinase XerC
BJLFMBCO_00882	CDS	1083	corA		COG0598	Cobalt/magnesium transport protein CorA
BJLFMBCO_00883	CDS	573				hypothetical protein
BJLFMBCO_00884	CDS	1047				hypothetical protein
BJLFMBCO_00885	CDS	741				hypothetical protein
BJLFMBCO_00886	CDS	879	mscS_1		COG0668	Small-conductance mechanosensitive channel
BJLFMBCO_00887	CDS	936				hypothetical protein
BJLFMBCO_00888	CDS	1833				hypothetical protein
BJLFMBCO_00889	CDS	1827				hypothetical protein
BJLFMBCO_00890	CDS	2130	hppA1	7.2.3.-	COG3808	Putative K(+)-stimulated pyrophosphate-energized sodium pump
BJLFMBCO_00891	CDS	567	pth	3.1.1.29	COG0193	Peptidyl-tRNA hydrolase
BJLFMBCO_00892	CDS	696				hypothetical protein
BJLFMBCO_00893	CDS	948	prs	2.7.6.1	COG0462	Ribose-phosphate pyrophosphokinase
BJLFMBCO_00894	tRNA	74				tRNA-Gln(ttg)
BJLFMBCO_00895	CDS	1284	MRI1	5.3.1.23		Methylthioribose-1-phosphate isomerase
BJLFMBCO_00896	CDS	1422	bepA_2	3.4.-.-		Beta-barrel assembly-enhancing protease
BJLFMBCO_00897	CDS	630				hypothetical protein
BJLFMBCO_00898	CDS	306	nfuA			Fe/S biogenesis protein NfuA
BJLFMBCO_00899	CDS	1125				Iron-sulfur cluster carrier protein
BJLFMBCO_00900	CDS	963	ppx2	3.6.1.11	COG0248	Exopolyphosphatase 2
BJLFMBCO_00901	CDS	843	prmC_1	2.1.1.297		Release factor glutamine methyltransferase
BJLFMBCO_00902	CDS	735	ubiE	2.1.1.163	COG2226	Ubiquinone/menaquinone biosynthesis C-methyltransferase UbiE
BJLFMBCO_00903	CDS	984	pfkA	2.7.1.11	COG0205	ATP-dependent 6-phosphofructokinase 1
BJLFMBCO_00904	CDS	966				hypothetical protein
BJLFMBCO_00905	CDS	681	aat	2.3.2.6		Leucyl/phenylalanyl-tRNA--protein transferase
BJLFMBCO_00906	CDS	516				hypothetical protein
BJLFMBCO_00907	CDS	1005	auaH	1.1.1.394		Aurachin B dehydrogenase
BJLFMBCO_00908	CDS	231				hypothetical protein
BJLFMBCO_00909	CDS	252				hypothetical protein
BJLFMBCO_00910	CDS	300				hypothetical protein
BJLFMBCO_00911	CDS	426				hypothetical protein
BJLFMBCO_00912	CDS	654				hypothetical protein
BJLFMBCO_00913	CDS	2073				hypothetical protein
BJLFMBCO_00914	CDS	3159	rcsC_10	2.7.13.3		Sensor histidine kinase RcsC
BJLFMBCO_00915	CDS	261				hypothetical protein
BJLFMBCO_00916	CDS	2823	rcsC_11	2.7.13.3		Sensor histidine kinase RcsC
BJLFMBCO_00917	CDS	2091	rcsC_12	2.7.13.3		Sensor histidine kinase RcsC
BJLFMBCO_00918	CDS	2475	hdc	4.1.1.22		Histidine decarboxylase
BJLFMBCO_00919	CDS	486	fruA		COG1299	PTS system fructose-specific EIIABC component
BJLFMBCO_00920	CDS	1308	hisS	6.1.1.21	COG0124	Histidine--tRNA ligase
BJLFMBCO_00921	CDS	1236				hypothetical protein
BJLFMBCO_00922	CDS	429				hypothetical protein
BJLFMBCO_00923	CDS	1365				hypothetical protein
BJLFMBCO_00924	CDS	1515				hypothetical protein
BJLFMBCO_00925	CDS	1293				hypothetical protein
BJLFMBCO_00926	CDS	2562	btuB_4			Vitamin B12 transporter BtuB
BJLFMBCO_00927	CDS	210				hypothetical protein
BJLFMBCO_00928	CDS	1869	glgB_1	2.4.1.18	COG0296	1,4-alpha-glucan branching enzyme GlgB
BJLFMBCO_00929	CDS	3381		2.7.1.8		Glucosamine kinase
BJLFMBCO_00930	CDS	2037	glgE2	2.4.99.16	COG0366	Alpha-1,4-glucan:maltose-1-phosphate maltosyltransferase 2
BJLFMBCO_00931	CDS	2184	glgX	3.2.1.-	COG1523	Glycogen operon protein GlgX 
BJLFMBCO_00932	CDS	1098	gfo	1.1.99.28		Glucose--fructose oxidoreductase
BJLFMBCO_00933	CDS	1866				hypothetical protein
BJLFMBCO_00934	CDS	2658				hypothetical protein
BJLFMBCO_00935	CDS	384	todS	2.7.13.3		Sensor histidine kinase TodS
BJLFMBCO_00936	CDS	678	kefC_3			Glutathione-regulated potassium-efflux system protein KefC
BJLFMBCO_00937	tRNA	76				tRNA-Met(cat)
BJLFMBCO_00938	CDS	309				hypothetical protein
BJLFMBCO_00939	CDS	1188				hypothetical protein
BJLFMBCO_00940	CDS	822				hypothetical protein
BJLFMBCO_00941	CDS	867				hypothetical protein
BJLFMBCO_00942	CDS	804				hypothetical protein
BJLFMBCO_00943	CDS	1830				hypothetical protein
BJLFMBCO_00944	CDS	417	groS			10 kDa chaperonin
BJLFMBCO_00945	CDS	93				hypothetical protein
BJLFMBCO_00946	CDS	750	pgl	3.1.1.31	COG0363	6-phosphogluconolactonase
BJLFMBCO_00947	CDS	1029	sasA_7	2.7.-.-		Adaptive-response sensory-kinase SasA
BJLFMBCO_00948	CDS	747	mshB	3.5.1.103		1D-myo-inositol 2-acetamido-2-deoxy-alpha-D-glucopyranoside deacetylase
BJLFMBCO_00949	CDS	213				hypothetical protein
BJLFMBCO_00950	CDS	945	btuF_1			Vitamin B12-binding protein
BJLFMBCO_00951	CDS	543				hypothetical protein
BJLFMBCO_00952	CDS	1191				hypothetical protein
BJLFMBCO_00953	CDS	1977	btuB_5			Vitamin B12 transporter BtuB
BJLFMBCO_00954	CDS	396				hypothetical protein
BJLFMBCO_00955	CDS	1917	rcsC_13	2.7.13.3		Sensor histidine kinase RcsC
BJLFMBCO_00956	CDS	849	dhmA2	3.8.1.5		Haloalkane dehalogenase 2
BJLFMBCO_00957	CDS	960				hypothetical protein
BJLFMBCO_00958	CDS	684				hypothetical protein
BJLFMBCO_00959	CDS	702				hypothetical protein
BJLFMBCO_00960	CDS	648				hypothetical protein
BJLFMBCO_00961	CDS	1137			COG4663	Monocarboxylate 2-oxoacid-binding periplasmic protein
BJLFMBCO_00962	CDS	726		1.-.-.-		putative oxidoreductase
BJLFMBCO_00963	CDS	795				hypothetical protein
BJLFMBCO_00964	CDS	777	trmH_1	2.1.1.34		tRNA (guanosine(18)-2'-O)-methyltransferase
BJLFMBCO_00965	CDS	1623				hypothetical protein
BJLFMBCO_00966	CDS	492				hypothetical protein
BJLFMBCO_00967	CDS	1347	rsmB	2.1.1.176	COG0144	Ribosomal RNA small subunit methyltransferase B
BJLFMBCO_00968	CDS	1194				hypothetical protein
BJLFMBCO_00969	CDS	564				hypothetical protein
BJLFMBCO_00970	CDS	348				hypothetical protein
BJLFMBCO_00971	CDS	315				hypothetical protein
BJLFMBCO_00972	CDS	537				hypothetical protein
BJLFMBCO_00973	CDS	168				hypothetical protein
BJLFMBCO_00974	CDS	162				hypothetical protein
BJLFMBCO_00975	CDS	258				hypothetical protein
BJLFMBCO_00976	CDS	786	xerD_2			Tyrosine recombinase XerD
BJLFMBCO_00977	CDS	456				hypothetical protein
BJLFMBCO_00978	CDS	2076	ligA	6.5.1.2	COG0272	DNA ligase
BJLFMBCO_00979	CDS	612				hypothetical protein
BJLFMBCO_00980	CDS	3561	smc_1		COG1196	Chromosome partition protein Smc
BJLFMBCO_00981	CDS	1116				hypothetical protein
BJLFMBCO_00982	CDS	1905				hypothetical protein
BJLFMBCO_00983	CDS	420				hypothetical protein
BJLFMBCO_00984	CDS	1173				hypothetical protein
BJLFMBCO_00985	CDS	3000				hypothetical protein
BJLFMBCO_00986	CDS	1158				hypothetical protein
BJLFMBCO_00987	CDS	1794	ggt	3.4.19.13	COG0405	Glutathione hydrolase proenzyme
BJLFMBCO_00988	CDS	423				hypothetical protein
BJLFMBCO_00989	CDS	1533	purF	2.4.2.14	COG0034	Amidophosphoribosyltransferase
BJLFMBCO_00990	CDS	477				hypothetical protein
BJLFMBCO_00991	CDS	1371				hypothetical protein
BJLFMBCO_00992	CDS	1383				hypothetical protein
BJLFMBCO_00993	CDS	249				hypothetical protein
BJLFMBCO_00994	CDS	1224	ald	1.4.1.1	COG0686	Alanine dehydrogenase
BJLFMBCO_00995	CDS	921				hypothetical protein
BJLFMBCO_00996	CDS	618				hypothetical protein
BJLFMBCO_00997	CDS	1545	lysS	6.1.1.6		Lysine--tRNA ligase
BJLFMBCO_00998	CDS	972	pal_3			Peptidoglycan-associated lipoprotein
BJLFMBCO_00999	CDS	255	rpsT		COG0268	30S ribosomal protein S20
BJLFMBCO_01000	CDS	897				hypothetical protein
BJLFMBCO_01001	CDS	501				hypothetical protein
BJLFMBCO_01002	CDS	312				hypothetical protein
BJLFMBCO_01003	CDS	315				hypothetical protein
BJLFMBCO_01004	CDS	1239	atpB			ATP synthase subunit a
BJLFMBCO_01005	CDS	231	atpE			ATP synthase subunit c
BJLFMBCO_01006	CDS	510	atpF			ATP synthase subunit b, sodium ion specific
BJLFMBCO_01007	CDS	573	atpH		COG0712	ATP synthase subunit delta
BJLFMBCO_01008	CDS	1656	atpA	7.1.2.2	COG0056	ATP synthase subunit alpha
BJLFMBCO_01009	CDS	927	atpG		COG0224	ATP synthase gamma chain
BJLFMBCO_01010	tRNA	92				tRNA-Ser(gct)
BJLFMBCO_01011	CDS	1479				hypothetical protein
BJLFMBCO_01012	CDS	1266	recD2	3.6.4.12		ATP-dependent RecD-like DNA helicase
BJLFMBCO_01013	CDS	1221				hypothetical protein
BJLFMBCO_01014	CDS	807	btuF_2			Vitamin B12-binding protein
BJLFMBCO_01015	CDS	1071				hypothetical protein
BJLFMBCO_01016	CDS	1476	mpl	6.3.2.45	COG0773	UDP-N-acetylmuramate--L-alanyl-gamma-D-glutamyl-meso-2,6-diaminoheptandioate ligase
BJLFMBCO_01017	CDS	1206				hypothetical protein
BJLFMBCO_01018	CDS	3927	mdtB_3			Multidrug resistance protein MdtB
BJLFMBCO_01019	CDS	1155	mdtE_2			Multidrug resistance protein MdtE
BJLFMBCO_01020	CDS	1683				hypothetical protein
BJLFMBCO_01021	CDS	702				hypothetical protein
BJLFMBCO_01022	CDS	1344	ubiB_1	2.7.-.-		protein kinase UbiB
BJLFMBCO_01023	CDS	639				hypothetical protein
BJLFMBCO_01024	CDS	1305	ynjE	2.8.1.1	COG2897	Thiosulfate sulfurtransferase YnjE
BJLFMBCO_01025	CDS	432	yccU		COG1832	putative protein YccU
BJLFMBCO_01026	CDS	2592	leuS	6.1.1.4		Leucine--tRNA ligase
BJLFMBCO_01027	CDS	759	bshB1	3.5.1.-	COG2120	N-acetyl-alpha-D-glucosaminyl L-malate deacetylase 1
BJLFMBCO_01028	CDS	579	efp		COG0231	Elongation factor P
BJLFMBCO_01029	CDS	630	accB		COG0511	Biotin carboxyl carrier protein of acetyl-CoA carboxylase
BJLFMBCO_01030	CDS	1368	accC	6.3.4.14	COG0439	Biotin carboxylase
BJLFMBCO_01031	CDS	1215		2.6.1.1	COG0436	Aspartate/prephenate aminotransferase
BJLFMBCO_01032	CDS	1248				hypothetical protein
BJLFMBCO_01033	CDS	540				hypothetical protein
BJLFMBCO_01034	CDS	1617				hypothetical protein
BJLFMBCO_01035	CDS	1008				hypothetical protein
BJLFMBCO_01036	CDS	798				hypothetical protein
BJLFMBCO_01037	CDS	2694	tolB_3			Tol-Pal system protein TolB
BJLFMBCO_01038	CDS	795				hypothetical protein
BJLFMBCO_01039	CDS	777	ybfF	3.1.-.-	COG0596	Esterase YbfF
BJLFMBCO_01040	CDS	804	fabG_3	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
BJLFMBCO_01041	CDS	1005				hypothetical protein
BJLFMBCO_01042	tRNA	74				tRNA-Arg(cct)
BJLFMBCO_01043	CDS	201				hypothetical protein
BJLFMBCO_01044	CDS	750	dinG_2	3.1.-.-		3'-5' exonuclease DinG
BJLFMBCO_01045	CDS	471				hypothetical protein
BJLFMBCO_01046	CDS	840	soj_3	3.6.-.-	COG1192	Sporulation initiation inhibitor protein Soj
BJLFMBCO_01047	CDS	1017				hypothetical protein
BJLFMBCO_01048	CDS	555				hypothetical protein
BJLFMBCO_01049	CDS	654	dgk	2.7.1.113	COG1428	Deoxyguanosine kinase
BJLFMBCO_01050	CDS	270				hypothetical protein
BJLFMBCO_01051	CDS	684				hypothetical protein
BJLFMBCO_01052	CDS	1161	carA	6.3.5.5	COG0505	Carbamoyl-phosphate synthase small chain
BJLFMBCO_01053	CDS	2829	carB	6.3.5.5	COG0458	Carbamoyl-phosphate synthase large chain
BJLFMBCO_01054	CDS	846				hypothetical protein
BJLFMBCO_01055	CDS	738	psd	4.1.1.65		Phosphatidylserine decarboxylase proenzyme
BJLFMBCO_01056	CDS	876				hypothetical protein
BJLFMBCO_01057	CDS	279	purS	6.3.5.3	COG1828	Phosphoribosylformylglycinamidine synthase subunit PurS
BJLFMBCO_01058	CDS	339	clpS			ATP-dependent Clp protease adapter protein ClpS
BJLFMBCO_01059	CDS	1203	tolB_4			Tol-Pal system protein TolB
BJLFMBCO_01060	CDS	210	cspG		COG1278	Cold shock-like protein CspG
BJLFMBCO_01061	CDS	213				hypothetical protein
BJLFMBCO_01062	CDS	201				hypothetical protein
BJLFMBCO_01063	CDS	843	dapD	2.3.1.117		2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase
BJLFMBCO_01064	CDS	159				hypothetical protein
BJLFMBCO_01065	CDS	1968	dnaG	2.7.7.-	COG0358	DNA primase
BJLFMBCO_01066	CDS	1842				hypothetical protein
BJLFMBCO_01067	CDS	699	puuD	3.5.1.94	COG2071	Gamma-glutamyl-gamma-aminobutyrate hydrolase PuuD
BJLFMBCO_01068	CDS	330				hypothetical protein
BJLFMBCO_01069	CDS	462				hypothetical protein
BJLFMBCO_01070	CDS	738				hypothetical protein
BJLFMBCO_01071	CDS	1398				hypothetical protein
BJLFMBCO_01072	CDS	1674				hypothetical protein
BJLFMBCO_01073	CDS	312				hypothetical protein
BJLFMBCO_01074	CDS	3501	dnaE	2.7.7.7	COG0587	DNA polymerase III subunit alpha
BJLFMBCO_01075	CDS	1143	xylA	5.3.1.5		Xylose isomerase
BJLFMBCO_01076	CDS	1503	xylB	2.7.1.17	COG1070	Xylulose kinase
BJLFMBCO_01077	CDS	1167				hypothetical protein
BJLFMBCO_01078	CDS	159				hypothetical protein
BJLFMBCO_01079	CDS	2031				hypothetical protein
BJLFMBCO_01080	CDS	828	lgt	2.5.1.145	COG0682	Phosphatidylglycerol--prolipoprotein diacylglyceryl transferase
BJLFMBCO_01081	CDS	348				hypothetical protein
BJLFMBCO_01082	CDS	1689	argS	6.1.1.19		Arginine--tRNA ligase
BJLFMBCO_01083	CDS	816				hypothetical protein
BJLFMBCO_01084	CDS	636				hypothetical protein
BJLFMBCO_01085	CDS	207				hypothetical protein
BJLFMBCO_01086	CDS	873				hypothetical protein
BJLFMBCO_01087	CDS	321				hypothetical protein
BJLFMBCO_01088	CDS	1371	rarA		COG2256	Replication-associated recombination protein A
BJLFMBCO_01089	CDS	861		2.8.1.1	COG2897	Putative thiosulfate sulfurtransferase
BJLFMBCO_01090	CDS	564				hypothetical protein
BJLFMBCO_01091	CDS	1347	siaT		COG1593	Sialic acid TRAP transporter permease protein SiaT
BJLFMBCO_01092	CDS	1698				hypothetical protein
BJLFMBCO_01093	CDS	870				hypothetical protein
BJLFMBCO_01094	CDS	645	yhfK	4.-.-.-	COG0702	putative sugar epimerase YhfK
BJLFMBCO_01095	CDS	849				hypothetical protein
BJLFMBCO_01096	CDS	873				hypothetical protein
BJLFMBCO_01097	CDS	894				hypothetical protein
BJLFMBCO_01098	CDS	2541				hypothetical protein
BJLFMBCO_01099	CDS	930				hypothetical protein
BJLFMBCO_01100	CDS	1131				hypothetical protein
BJLFMBCO_01101	CDS	828				hypothetical protein
BJLFMBCO_01102	CDS	1557	murJ_2			lipid II flippase MurJ
BJLFMBCO_01103	CDS	942				hypothetical protein
BJLFMBCO_01104	CDS	1101	gumI	2.4.1.251		GDP-mannose:glycolipid 4-beta-D-mannosyltransferase
BJLFMBCO_01105	CDS	990				hypothetical protein
BJLFMBCO_01106	CDS	1074	nrnA	3.1.-.-	COG0618	Bifunctional oligoribonuclease and PAP phosphatase NrnA
BJLFMBCO_01107	CDS	1071	pdxA2	1.1.1.408	COG1995	D-threonate 4-phosphate dehydrogenase
BJLFMBCO_01108	CDS	684	ftsE		COG2884	Cell division ATP-binding protein FtsE
BJLFMBCO_01109	CDS	990				hypothetical protein
BJLFMBCO_01110	CDS	480				hypothetical protein
BJLFMBCO_01111	CDS	378				hypothetical protein
BJLFMBCO_01112	CDS	1557				hypothetical protein
BJLFMBCO_01113	CDS	519				hypothetical protein
BJLFMBCO_01114	CDS	1023	hemB	4.2.1.24	COG0113	Delta-aminolevulinic acid dehydratase
BJLFMBCO_01115	CDS	1551	cysS	6.1.1.16	COG0215	Cysteine--tRNA ligase
BJLFMBCO_01116	CDS	357				hypothetical protein
BJLFMBCO_01117	CDS	672				hypothetical protein
BJLFMBCO_01118	CDS	321	yidD			Putative membrane protein insertion efficiency factor
BJLFMBCO_01119	CDS	384	hisI	3.5.4.19		Phosphoribosyl-AMP cyclohydrolase
BJLFMBCO_01120	CDS	1437	putP		COG0591	High-affinity proline transporter PutP
BJLFMBCO_01121	CDS	150				hypothetical protein
BJLFMBCO_01122	CDS	621				hypothetical protein
BJLFMBCO_01123	CDS	1347	steT_1		COG0531	Serine/threonine exchanger SteT
BJLFMBCO_01124	CDS	495	crtK-2		COG3476	Tryptophan-rich protein TspO
BJLFMBCO_01125	CDS	1530				hypothetical protein
BJLFMBCO_01126	CDS	222				hypothetical protein
BJLFMBCO_01127	CDS	426				hypothetical protein
BJLFMBCO_01128	CDS	930				hypothetical protein
BJLFMBCO_01129	CDS	1176	rip3		COG0517	Putative zinc metalloprotease Rip3
BJLFMBCO_01130	CDS	1431	pyk	2.7.1.40	COG0469	Pyruvate kinase
BJLFMBCO_01131	CDS	2973	cpoB_1			Cell division coordinator CpoB
BJLFMBCO_01132	CDS	2028	ftsH_1	3.4.24.-		ATP-dependent zinc metalloprotease FtsH
BJLFMBCO_01133	CDS	375	rpsL			30S ribosomal protein S12
BJLFMBCO_01134	CDS	474	rpsG			30S ribosomal protein S7
BJLFMBCO_01135	CDS	2121	fusA_1		COG0480	Elongation factor G
