locus_tag	ftype	length_bp	gene	EC_number	COG	product
DFALBHKG_00776	CDS	1041		1.1.1.1	COG1063	putative zinc-binding alcohol dehydrogenase
DFALBHKG_00777	CDS	1068	tdh_1	1.1.1.103		L-threonine 3-dehydrogenase
DFALBHKG_00778	CDS	474				hypothetical protein
DFALBHKG_00779	CDS	822				hypothetical protein
DFALBHKG_00780	CDS	519	dinG_1	3.1.-.-		3'-5' exonuclease DinG
DFALBHKG_00781	CDS	513				Single-stranded DNA-binding protein
DFALBHKG_00782	CDS	1554		4.3.1.23	COG2986	Tyrosine ammonia-lyase
DFALBHKG_00783	CDS	2568	pcrA_3	3.6.4.12		ATP-dependent DNA helicase PcrA
DFALBHKG_00784	CDS	270				hypothetical protein
DFALBHKG_00785	CDS	195				hypothetical protein
DFALBHKG_00786	CDS	435				hypothetical protein
DFALBHKG_00787	CDS	1254				hypothetical protein
DFALBHKG_00788	CDS	1521	hutH	4.3.1.3	COG2986	Histidine ammonia-lyase
DFALBHKG_00789	CDS	1383				hypothetical protein
DFALBHKG_00790	CDS	1113	mdtE_1			Multidrug resistance protein MdtE
DFALBHKG_00791	CDS	3147	bepE			Efflux pump membrane transporter BepE
DFALBHKG_00792	CDS	1344	bepC			Outer membrane efflux protein BepC
DFALBHKG_00793	CDS	852	hisG	2.4.2.17	COG0040	ATP phosphoribosyltransferase
DFALBHKG_00794	CDS	264	hisE	3.6.1.31	COG0140	Phosphoribosyl-ATP pyrophosphatase
DFALBHKG_00795	CDS	600				hypothetical protein
DFALBHKG_00796	CDS	195				hypothetical protein
DFALBHKG_00797	CDS	363				hypothetical protein
DFALBHKG_00798	CDS	447				hypothetical protein
DFALBHKG_00799	CDS	204	xseB	3.1.11.6		Exodeoxyribonuclease 7 small subunit
DFALBHKG_00800	CDS	774	fabG_2	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
DFALBHKG_00801	CDS	1140				hypothetical protein
DFALBHKG_00802	CDS	1230	xseA	3.1.11.6	COG1570	Exodeoxyribonuclease 7 large subunit
DFALBHKG_00803	CDS	540		3.1.3.48		Putative low molecular weight protein-tyrosine-phosphatase
DFALBHKG_00804	CDS	873		2.7.1.-		putative ketoamine kinase
DFALBHKG_00805	CDS	312	nqrF_1	7.2.1.1		Na(+)-translocating NADH-quinone reductase subunit F
DFALBHKG_00806	CDS	225				hypothetical protein
DFALBHKG_00807	CDS	1050		1.13.11.63		beta-carotene 15,15'-dioxygenase
DFALBHKG_00808	CDS	1476	crtN_1	1.3.8.-		4,4'-diapophytoene desaturase (4,4'-diaponeurosporene-forming)
DFALBHKG_00809	CDS	705	scdA		COG2846	Iron-sulfur cluster repair protein ScdA
DFALBHKG_00810	CDS	1383	hemN	1.3.98.3		Oxygen-independent coproporphyrinogen III oxidase
DFALBHKG_00811	CDS	1494				hypothetical protein
DFALBHKG_00812	CDS	489	iscR		COG1959	HTH-type transcriptional regulator IscR
DFALBHKG_00813	CDS	747	lytR_2		COG3279	Sensory transduction protein LytR
DFALBHKG_00814	CDS	1140				hypothetical protein
DFALBHKG_00815	CDS	738				hypothetical protein
DFALBHKG_00816	CDS	969	yadG		COG1131	putative ABC transporter ATP-binding protein YadG
DFALBHKG_00817	CDS	396				hypothetical protein
DFALBHKG_00818	CDS	2211				hypothetical protein
DFALBHKG_00819	CDS	210				hypothetical protein
DFALBHKG_00820	CDS	309				hypothetical protein
DFALBHKG_00821	CDS	1080	bioB	2.8.1.6		Biotin synthase
DFALBHKG_00822	CDS	891				hypothetical protein
DFALBHKG_00823	CDS	399				hypothetical protein
DFALBHKG_00824	CDS	2271	rcsC_10	2.7.13.3		Sensor histidine kinase RcsC
DFALBHKG_00825	CDS	939	RBKS	2.7.1.15		Ribokinase
DFALBHKG_00826	CDS	429				hypothetical protein
DFALBHKG_00827	CDS	855				hypothetical protein
DFALBHKG_00828	CDS	642	maf	3.6.1.9	COG0424	dTTP/UTP pyrophosphatase
DFALBHKG_00829	CDS	858	soj_2	3.6.-.-	COG1192	Chromosome-partitioning ATPase Soj
DFALBHKG_00830	CDS	327				hypothetical protein
DFALBHKG_00831	CDS	1458				hypothetical protein
DFALBHKG_00832	CDS	1191	scmP_1	3.5.1.-	COG1473	N-acetylcysteine deacetylase
DFALBHKG_00833	CDS	657				hypothetical protein
DFALBHKG_00834	CDS	564		3.2.2.-	COG1611	Putative cytokinin riboside 5'-monophosphate phosphoribohydrolase
DFALBHKG_00835	CDS	561				hypothetical protein
DFALBHKG_00836	CDS	1185	roxA	1.14.11.47	COG2850	50S ribosomal protein L16 3-hydroxylase
DFALBHKG_00837	CDS	189				hypothetical protein
DFALBHKG_00838	CDS	189				hypothetical protein
DFALBHKG_00839	CDS	702				hypothetical protein
DFALBHKG_00840	CDS	297				hypothetical protein
DFALBHKG_00841	CDS	1299	glyA	2.1.2.1	COG0112	Serine hydroxymethyltransferase
DFALBHKG_00842	CDS	600	pyrE_1	2.4.2.10	COG0461	Orotate phosphoribosyltransferase
DFALBHKG_00843	CDS	861	tatC		COG0805	Sec-independent protein translocase protein TatC
DFALBHKG_00844	CDS	1656				hypothetical protein
DFALBHKG_00845	CDS	273				hypothetical protein
DFALBHKG_00846	CDS	612				hypothetical protein
DFALBHKG_00847	CDS	438				hypothetical protein
DFALBHKG_00848	tRNA	77				tRNA-Arg(tcg)
DFALBHKG_00849	CDS	903			COG0589	Universal stress protein/MSMEI_3859
DFALBHKG_00850	CDS	2898	lptD_1			LPS-assembly protein LptD
DFALBHKG_00851	CDS	984	glkA	2.7.1.2		Glucokinase
DFALBHKG_00852	CDS	297				hypothetical protein
DFALBHKG_00853	CDS	1290	eno	4.2.1.11		Enolase
DFALBHKG_00854	CDS	1356				hypothetical protein
DFALBHKG_00855	CDS	1389				hypothetical protein
DFALBHKG_00856	CDS	1344				hypothetical protein
DFALBHKG_00857	CDS	792	glgA	2.4.1.21		Glycogen synthase
DFALBHKG_00858	CDS	627	natA_1	7.2.2.4	COG4555	ABC transporter ATP-binding protein NatA
DFALBHKG_00859	CDS	375				hypothetical protein
DFALBHKG_00860	CDS	861				hypothetical protein
DFALBHKG_00861	CDS	975				hypothetical protein
DFALBHKG_00862	CDS	999	lipA	2.8.1.8	COG0320	Lipoyl synthase
DFALBHKG_00863	CDS	555				hypothetical protein
DFALBHKG_00864	CDS	1716	nfdA_1	3.5.1.91		N-substituted formamide deformylase
DFALBHKG_00865	CDS	1389	lat	2.6.1.36	COG0160	putative L-lysine-epsilon aminotransferase
DFALBHKG_00866	CDS	1719	recN		COG0497	DNA repair protein RecN
DFALBHKG_00867	CDS	3483	secA			Protein translocase subunit SecA
DFALBHKG_00868	CDS	903				hypothetical protein
DFALBHKG_00869	CDS	948	xerC_2		COG4973	Tyrosine recombinase XerC
DFALBHKG_00870	CDS	192				hypothetical protein
DFALBHKG_00871	CDS	1083	corA		COG0598	Cobalt/magnesium transport protein CorA
DFALBHKG_00872	CDS	573				hypothetical protein
DFALBHKG_00873	CDS	1047				hypothetical protein
DFALBHKG_00874	CDS	741				hypothetical protein
DFALBHKG_00875	CDS	879	mscS_1		COG0668	Small-conductance mechanosensitive channel
DFALBHKG_00876	CDS	861				hypothetical protein
DFALBHKG_00877	CDS	1833				hypothetical protein
DFALBHKG_00878	CDS	1833				hypothetical protein
DFALBHKG_00879	CDS	2130	hppA1	7.2.3.-	COG3808	Putative K(+)-stimulated pyrophosphate-energized sodium pump
DFALBHKG_00880	CDS	567	pth	3.1.1.29	COG0193	Peptidyl-tRNA hydrolase
DFALBHKG_00881	CDS	696				hypothetical protein
DFALBHKG_00882	CDS	948	prs	2.7.6.1	COG0462	Ribose-phosphate pyrophosphokinase
DFALBHKG_00883	tRNA	74				tRNA-Gln(ttg)
DFALBHKG_00884	CDS	1284	MRI1	5.3.1.23		Methylthioribose-1-phosphate isomerase
DFALBHKG_00885	CDS	1422	bepA_2	3.4.-.-		Beta-barrel assembly-enhancing protease
DFALBHKG_00886	CDS	624				hypothetical protein
DFALBHKG_00887	CDS	306	nfuA			Fe/S biogenesis protein NfuA
DFALBHKG_00888	CDS	1125				Iron-sulfur cluster carrier protein
DFALBHKG_00889	CDS	963	ppx2	3.6.1.11	COG0248	Exopolyphosphatase 2
DFALBHKG_00890	CDS	843	prmC_1	2.1.1.297		Release factor glutamine methyltransferase
DFALBHKG_00891	CDS	735	ubiE	2.1.1.163	COG2226	Ubiquinone/menaquinone biosynthesis C-methyltransferase UbiE
DFALBHKG_00892	CDS	984	pfkA	2.7.1.11	COG0205	ATP-dependent 6-phosphofructokinase 1
DFALBHKG_00893	CDS	966				hypothetical protein
DFALBHKG_00894	CDS	681	aat	2.3.2.6		Leucyl/phenylalanyl-tRNA--protein transferase
DFALBHKG_00895	CDS	516				hypothetical protein
DFALBHKG_00896	CDS	1005	auaH	1.1.1.394		Aurachin B dehydrogenase
DFALBHKG_00897	CDS	231				hypothetical protein
DFALBHKG_00898	CDS	237				hypothetical protein
DFALBHKG_00899	CDS	300				hypothetical protein
DFALBHKG_00900	CDS	426				hypothetical protein
DFALBHKG_00901	CDS	654				hypothetical protein
DFALBHKG_00902	CDS	1107				hypothetical protein
DFALBHKG_00903	CDS	987				hypothetical protein
DFALBHKG_00904	CDS	3159	rcsC_11	2.7.13.3		Sensor histidine kinase RcsC
DFALBHKG_00905	CDS	261				hypothetical protein
DFALBHKG_00906	CDS	2445	rcsC_12	2.7.13.3		Sensor histidine kinase RcsC
DFALBHKG_00907	CDS	657				hypothetical protein
DFALBHKG_00908	CDS	1329	rcsC_13	2.7.13.3		Sensor histidine kinase RcsC
DFALBHKG_00909	CDS	2475	hdc	4.1.1.22		Histidine decarboxylase
DFALBHKG_00910	CDS	486	fruA		COG1299	PTS system fructose-specific EIIABC component
DFALBHKG_00911	CDS	1308	hisS	6.1.1.21	COG0124	Histidine--tRNA ligase
DFALBHKG_00912	CDS	1236				hypothetical protein
DFALBHKG_00913	CDS	429				hypothetical protein
DFALBHKG_00914	CDS	1365				hypothetical protein
DFALBHKG_00915	CDS	1455				hypothetical protein
DFALBHKG_00916	CDS	1269				hypothetical protein
DFALBHKG_00917	CDS	2562	btuB_4			Vitamin B12 transporter BtuB
DFALBHKG_00918	CDS	237				hypothetical protein
DFALBHKG_00919	CDS	1869	glgB_2	2.4.1.18	COG0296	1,4-alpha-glucan branching enzyme GlgB
DFALBHKG_00920	CDS	3381		2.7.1.8		Glucosamine kinase
DFALBHKG_00921	CDS	2037	glgE2	2.4.99.16	COG0366	Alpha-1,4-glucan:maltose-1-phosphate maltosyltransferase 2
DFALBHKG_00922	CDS	2184	glgX	3.2.1.-	COG1523	Glycogen operon protein GlgX 
DFALBHKG_00923	CDS	1098	gfo	1.1.99.28		Glucose--fructose oxidoreductase
DFALBHKG_00924	CDS	1866				hypothetical protein
DFALBHKG_00925	CDS	2658				hypothetical protein
DFALBHKG_00926	CDS	384	divK_1			Polar-differentiation response regulator DivK
DFALBHKG_00927	CDS	678	kefC_3			Glutathione-regulated potassium-efflux system protein KefC
DFALBHKG_00928	tRNA	76				tRNA-Met(cat)
DFALBHKG_00929	CDS	309				hypothetical protein
DFALBHKG_00930	CDS	1188				hypothetical protein
DFALBHKG_00931	CDS	822				hypothetical protein
DFALBHKG_00932	CDS	867				hypothetical protein
DFALBHKG_00933	CDS	804				hypothetical protein
DFALBHKG_00934	CDS	1830				hypothetical protein
DFALBHKG_00935	CDS	417	groS_1			10 kDa chaperonin
DFALBHKG_00936	CDS	93				hypothetical protein
DFALBHKG_00937	CDS	750	pgl	3.1.1.31	COG0363	6-phosphogluconolactonase
DFALBHKG_00938	CDS	1059	sasA_7	2.7.-.-		Adaptive-response sensory-kinase SasA
DFALBHKG_00939	CDS	747	mshB	3.5.1.103		1D-myo-inositol 2-acetamido-2-deoxy-alpha-D-glucopyranoside deacetylase
DFALBHKG_00940	CDS	213				hypothetical protein
DFALBHKG_00941	CDS	945				hypothetical protein
DFALBHKG_00942	CDS	543				hypothetical protein
DFALBHKG_00943	CDS	1191				hypothetical protein
DFALBHKG_00944	CDS	1977	btuB_5			Vitamin B12 transporter BtuB
DFALBHKG_00945	CDS	396				hypothetical protein
DFALBHKG_00946	CDS	2007	rcsC_14	2.7.13.3		Sensor histidine kinase RcsC
DFALBHKG_00947	CDS	849	dhmA2	3.8.1.5		Haloalkane dehalogenase 2
DFALBHKG_00948	CDS	960				hypothetical protein
DFALBHKG_00949	CDS	684				hypothetical protein
DFALBHKG_00950	CDS	702				hypothetical protein
DFALBHKG_00951	CDS	648				hypothetical protein
DFALBHKG_00952	CDS	1137			COG4663	Monocarboxylate 2-oxoacid-binding periplasmic protein
DFALBHKG_00953	CDS	726		1.-.-.-		putative oxidoreductase
DFALBHKG_00954	CDS	795				hypothetical protein
DFALBHKG_00955	CDS	777	trmH_1	2.1.1.34		tRNA (guanosine(18)-2'-O)-methyltransferase
DFALBHKG_00956	CDS	1623				hypothetical protein
DFALBHKG_00957	CDS	492				hypothetical protein
DFALBHKG_00958	CDS	315				hypothetical protein
DFALBHKG_00959	CDS	231				hypothetical protein
DFALBHKG_00960	CDS	336	rsmF	2.1.1.-	COG0144	Ribosomal RNA small subunit methyltransferase F
DFALBHKG_00961	CDS	1194				hypothetical protein
DFALBHKG_00962	CDS	564				hypothetical protein
DFALBHKG_00963	CDS	348				hypothetical protein
DFALBHKG_00964	CDS	315				hypothetical protein
DFALBHKG_00965	CDS	189				hypothetical protein
DFALBHKG_00966	CDS	576				hypothetical protein
DFALBHKG_00967	CDS	258				hypothetical protein
DFALBHKG_00968	CDS	657	xerC_3			Tyrosine recombinase XerC
DFALBHKG_00969	CDS	447				hypothetical protein
DFALBHKG_00970	CDS	2076	ligA	6.5.1.2	COG0272	DNA ligase
DFALBHKG_00971	CDS	183				hypothetical protein
DFALBHKG_00972	CDS	612				hypothetical protein
DFALBHKG_00973	CDS	3561	smc_1		COG1196	Chromosome partition protein Smc
DFALBHKG_00974	CDS	2640				hypothetical protein
DFALBHKG_00975	CDS	3000				hypothetical protein
DFALBHKG_00976	CDS	1149				hypothetical protein
DFALBHKG_00977	CDS	1794	ggt	3.4.19.13	COG0405	Glutathione hydrolase proenzyme
DFALBHKG_00978	CDS	423				hypothetical protein
DFALBHKG_00979	CDS	1533	purF	2.4.2.14	COG0034	Amidophosphoribosyltransferase
DFALBHKG_00980	CDS	477				hypothetical protein
DFALBHKG_00981	CDS	1371				hypothetical protein
DFALBHKG_00982	CDS	1383				hypothetical protein
DFALBHKG_00983	CDS	249				hypothetical protein
DFALBHKG_00984	CDS	1224	ald	1.4.1.1	COG0686	Alanine dehydrogenase
DFALBHKG_00985	CDS	921				hypothetical protein
DFALBHKG_00986	CDS	618				hypothetical protein
DFALBHKG_00987	CDS	1545	lysS	6.1.1.6		Lysine--tRNA ligase
DFALBHKG_00988	CDS	972	pal_3			Peptidoglycan-associated lipoprotein
DFALBHKG_00989	CDS	255	rpsT		COG0268	30S ribosomal protein S20
DFALBHKG_00990	CDS	897				hypothetical protein
DFALBHKG_00991	CDS	501				hypothetical protein
DFALBHKG_00992	CDS	312				hypothetical protein
DFALBHKG_00993	CDS	315				hypothetical protein
DFALBHKG_00994	CDS	1239	atpB			ATP synthase subunit a
DFALBHKG_00995	CDS	231	atpE			ATP synthase subunit c
DFALBHKG_00996	CDS	510	atpF			ATP synthase subunit b, sodium ion specific
DFALBHKG_00997	CDS	573	atpH		COG0712	ATP synthase subunit delta
DFALBHKG_00998	CDS	1656	atpA	7.1.2.2	COG0056	ATP synthase subunit alpha
DFALBHKG_00999	CDS	927	atpG		COG0224	ATP synthase gamma chain
DFALBHKG_01000	tRNA	92				tRNA-Ser(gct)
DFALBHKG_01001	CDS	1479				hypothetical protein
DFALBHKG_01002	CDS	1266	recD2	3.6.4.12		ATP-dependent RecD-like DNA helicase
DFALBHKG_01003	CDS	120				hypothetical protein
DFALBHKG_01004	CDS	2346	iutA			Ferric aerobactin receptor
DFALBHKG_01005	CDS	1200				hypothetical protein
DFALBHKG_01006	CDS	1221				hypothetical protein
DFALBHKG_01007	CDS	807	btuF_1			Vitamin B12-binding protein
DFALBHKG_01008	CDS	1071				hypothetical protein
DFALBHKG_01009	CDS	1476	mpl	6.3.2.45	COG0773	UDP-N-acetylmuramate--L-alanyl-gamma-D-glutamyl-meso-2,6-diaminoheptandioate ligase
DFALBHKG_01010	CDS	1206				hypothetical protein
DFALBHKG_01011	CDS	3927	mdtB_3			Multidrug resistance protein MdtB
DFALBHKG_01012	CDS	1155	mdtE_2			Multidrug resistance protein MdtE
DFALBHKG_01013	CDS	1683				hypothetical protein
DFALBHKG_01014	CDS	702				hypothetical protein
DFALBHKG_01015	CDS	1344	ubiB_1	2.7.-.-		protein kinase UbiB
DFALBHKG_01016	CDS	639				hypothetical protein
DFALBHKG_01017	CDS	1305	ynjE	2.8.1.1	COG2897	Thiosulfate sulfurtransferase YnjE
DFALBHKG_01018	CDS	432	yccU		COG1832	putative protein YccU
DFALBHKG_01019	CDS	2592	leuS	6.1.1.4		Leucine--tRNA ligase
DFALBHKG_01020	CDS	1116			COG3385	IS4 family transposase ISAtsp3
DFALBHKG_01021	CDS	759	bshB1	3.5.1.-	COG2120	N-acetyl-alpha-D-glucosaminyl L-malate deacetylase 1
DFALBHKG_01022	CDS	750				hypothetical protein
DFALBHKG_01023	CDS	579	efp		COG0231	Elongation factor P
DFALBHKG_01024	CDS	630	accB		COG0511	Biotin carboxyl carrier protein of acetyl-CoA carboxylase
DFALBHKG_01025	CDS	1368	accC	6.3.4.14	COG0439	Biotin carboxylase
DFALBHKG_01026	CDS	1215		2.6.1.1	COG0436	Aspartate/prephenate aminotransferase
DFALBHKG_01027	CDS	1248				hypothetical protein
DFALBHKG_01028	CDS	537				hypothetical protein
DFALBHKG_01029	CDS	1617				hypothetical protein
DFALBHKG_01030	CDS	1068				hypothetical protein
DFALBHKG_01031	CDS	798				hypothetical protein
DFALBHKG_01032	CDS	2697	tolB_3			Tol-Pal system protein TolB
DFALBHKG_01033	CDS	795				hypothetical protein
DFALBHKG_01034	CDS	777	ybfF	3.1.-.-	COG0596	Esterase YbfF
DFALBHKG_01035	CDS	804	fabG_3	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
DFALBHKG_01036	CDS	1005				hypothetical protein
DFALBHKG_01037	tRNA	74				tRNA-Arg(cct)
DFALBHKG_01038	CDS	201				hypothetical protein
DFALBHKG_01039	CDS	750	dinG_2	3.1.-.-		3'-5' exonuclease DinG
DFALBHKG_01040	CDS	471				hypothetical protein
DFALBHKG_01041	CDS	840	soj_3	3.6.-.-	COG1192	Sporulation initiation inhibitor protein Soj
DFALBHKG_01042	CDS	1017				hypothetical protein
DFALBHKG_01043	CDS	555				hypothetical protein
DFALBHKG_01044	CDS	654	dgk	2.7.1.113	COG1428	Deoxyguanosine kinase
DFALBHKG_01045	CDS	270				hypothetical protein
DFALBHKG_01046	CDS	684				hypothetical protein
DFALBHKG_01047	CDS	1161	carA	6.3.5.5	COG0505	Carbamoyl-phosphate synthase small chain
DFALBHKG_01048	CDS	2829	carB	6.3.5.5	COG0458	Carbamoyl-phosphate synthase large chain
DFALBHKG_01049	CDS	840				hypothetical protein
DFALBHKG_01050	CDS	738	psd	4.1.1.65		Phosphatidylserine decarboxylase proenzyme
DFALBHKG_01051	CDS	876				hypothetical protein
DFALBHKG_01052	CDS	279	purS	6.3.5.3	COG1828	Phosphoribosylformylglycinamidine synthase subunit PurS
DFALBHKG_01053	CDS	339	clpS			ATP-dependent Clp protease adapter protein ClpS
DFALBHKG_01054	CDS	1203	tolB_4			Tol-Pal system protein TolB
DFALBHKG_01055	CDS	210	cspG		COG1278	Cold shock-like protein CspG
DFALBHKG_01056	CDS	213				hypothetical protein
DFALBHKG_01057	CDS	201				hypothetical protein
DFALBHKG_01058	CDS	843	dapD	2.3.1.117		2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase
DFALBHKG_01059	CDS	159				hypothetical protein
DFALBHKG_01060	CDS	1968	dnaG	2.7.7.-	COG0358	DNA primase
DFALBHKG_01061	CDS	1842				hypothetical protein
DFALBHKG_01062	CDS	699	puuD	3.5.1.94	COG2071	Gamma-glutamyl-gamma-aminobutyrate hydrolase PuuD
DFALBHKG_01063	CDS	330				hypothetical protein
DFALBHKG_01064	CDS	462				hypothetical protein
DFALBHKG_01065	CDS	738				hypothetical protein
DFALBHKG_01066	CDS	1398				hypothetical protein
DFALBHKG_01067	CDS	1674				hypothetical protein
DFALBHKG_01068	CDS	312				hypothetical protein
DFALBHKG_01069	CDS	4782	dnaE2	2.7.7.7		Error-prone DNA polymerase
DFALBHKG_01070	CDS	1143	xylA	5.3.1.5		Xylose isomerase
DFALBHKG_01071	CDS	1503	xylB	2.7.1.17	COG1070	Xylulose kinase
DFALBHKG_01072	CDS	1167				hypothetical protein
DFALBHKG_01073	CDS	2031				hypothetical protein
DFALBHKG_01074	CDS	828	lgt	2.5.1.145	COG0682	Phosphatidylglycerol--prolipoprotein diacylglyceryl transferase
DFALBHKG_01075	CDS	348				hypothetical protein
DFALBHKG_01076	CDS	1689	argS	6.1.1.19		Arginine--tRNA ligase
DFALBHKG_01077	CDS	135				hypothetical protein
DFALBHKG_01078	CDS	321				hypothetical protein
DFALBHKG_01079	CDS	1371	rarA		COG2256	Replication-associated recombination protein A
DFALBHKG_01080	CDS	861		2.8.1.1	COG2897	Putative thiosulfate sulfurtransferase
DFALBHKG_01081	CDS	564				hypothetical protein
DFALBHKG_01082	CDS	1347	siaT		COG1593	Sialic acid TRAP transporter permease protein SiaT
DFALBHKG_01083	CDS	1698				hypothetical protein
DFALBHKG_01084	CDS	870				hypothetical protein
DFALBHKG_01085	CDS	645	yhfK	4.-.-.-	COG0702	putative sugar epimerase YhfK
DFALBHKG_01086	CDS	852				hypothetical protein
DFALBHKG_01087	CDS	894	COQ3_2	2.1.1.222		Ubiquinone biosynthesis O-methyltransferase, mitochondrial
DFALBHKG_01088	CDS	2502				hypothetical protein
DFALBHKG_01089	CDS	1317				hypothetical protein
DFALBHKG_01090	CDS	1803	pglK	7.5.2.5	COG1132	Protein glycosylation K
DFALBHKG_01091	CDS	840				hypothetical protein
DFALBHKG_01092	CDS	891				hypothetical protein
DFALBHKG_01093	CDS	1182	mshA_10	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
DFALBHKG_01094	CDS	963				hypothetical protein
DFALBHKG_01095	CDS	993				hypothetical protein
DFALBHKG_01096	CDS	1074	nrnA	3.1.-.-	COG0618	Bifunctional oligoribonuclease and PAP phosphatase NrnA
DFALBHKG_01097	CDS	1071	pdxA2	1.1.1.408	COG1995	D-threonate 4-phosphate dehydrogenase
DFALBHKG_01098	CDS	684	ftsE		COG2884	Cell division ATP-binding protein FtsE
DFALBHKG_01099	CDS	990				hypothetical protein
DFALBHKG_01100	CDS	480				hypothetical protein
DFALBHKG_01101	CDS	378				hypothetical protein
DFALBHKG_01102	CDS	1557				hypothetical protein
DFALBHKG_01103	CDS	519				hypothetical protein
DFALBHKG_01104	CDS	1023	hemB	4.2.1.24	COG0113	Delta-aminolevulinic acid dehydratase
DFALBHKG_01105	CDS	1551	cysS	6.1.1.16	COG0215	Cysteine--tRNA ligase
DFALBHKG_01106	CDS	357				hypothetical protein
DFALBHKG_01107	CDS	672				hypothetical protein
DFALBHKG_01108	CDS	321	yidD			Putative membrane protein insertion efficiency factor
DFALBHKG_01109	CDS	384	hisI	3.5.4.19		Phosphoribosyl-AMP cyclohydrolase
DFALBHKG_01110	CDS	1437	putP		COG0591	High-affinity proline transporter PutP
DFALBHKG_01111	CDS	150				hypothetical protein
DFALBHKG_01112	CDS	621				hypothetical protein
DFALBHKG_01113	CDS	1347	steT_1		COG0531	Serine/threonine exchanger SteT
DFALBHKG_01114	CDS	495	crtK-2		COG3476	Tryptophan-rich protein TspO
DFALBHKG_01115	CDS	1530				hypothetical protein
DFALBHKG_01116	CDS	204				hypothetical protein
DFALBHKG_01117	CDS	426				hypothetical protein
DFALBHKG_01118	CDS	930				hypothetical protein
DFALBHKG_01119	CDS	1176	rip3		COG0517	Putative zinc metalloprotease Rip3
DFALBHKG_01120	CDS	1431	pyk	2.7.1.40	COG0469	Pyruvate kinase
DFALBHKG_01121	CDS	2973	cpoB_1			Cell division coordinator CpoB
DFALBHKG_01122	CDS	2028	ftsH_1	3.4.24.-		ATP-dependent zinc metalloprotease FtsH
DFALBHKG_01123	CDS	375	rpsL			30S ribosomal protein S12
DFALBHKG_01124	CDS	474	rpsG			30S ribosomal protein S7
DFALBHKG_01125	CDS	2121	fusA_1		COG0480	Elongation factor G
DFALBHKG_01126	CDS	159				hypothetical protein
DFALBHKG_01127	CDS	1050	tuf		COG0050	Elongation factor Tu
DFALBHKG_01128	CDS	312	rpsJ		COG0051	30S ribosomal protein S10
DFALBHKG_01129	CDS	627	rplC			50S ribosomal protein L3
DFALBHKG_01130	CDS	648	rplD			50S ribosomal protein L4
DFALBHKG_01131	CDS	300	rplW			50S ribosomal protein L23
DFALBHKG_01132	CDS	852	rplB		COG0090	50S ribosomal protein L2
DFALBHKG_01133	CDS	294	rpsS		COG0185	30S ribosomal protein S19
DFALBHKG_01134	CDS	366	rplV		COG0091	50S ribosomal protein L22
DFALBHKG_01135	CDS	711	rpsC		COG0092	30S ribosomal protein S3
DFALBHKG_01136	CDS	438	rplP		COG0197	50S ribosomal protein L16
DFALBHKG_01137	CDS	210	rpmC			50S ribosomal protein L29
DFALBHKG_01138	CDS	309	rpsQ			30S ribosomal protein S17
DFALBHKG_01139	CDS	369	rplN		COG0093	50S ribosomal protein L14
DFALBHKG_01140	CDS	372	rplX			50S ribosomal protein L24
DFALBHKG_01141	CDS	576	rplE		COG0094	50S ribosomal protein L5
DFALBHKG_01142	CDS	270	rpsN2		COG0199	Alternate 30S ribosomal protein S14
DFALBHKG_01143	CDS	402	rpsH		COG0096	30S ribosomal protein S8
DFALBHKG_01144	CDS	555	rplF			50S ribosomal protein L6
DFALBHKG_01145	CDS	360	rplR			50S ribosomal protein L18
DFALBHKG_01146	CDS	528	rpsE		COG0098	30S ribosomal protein S5
DFALBHKG_01147	CDS	471	rplO			50S ribosomal protein L15
DFALBHKG_01148	CDS	1332	secY		COG0201	Protein translocase subunit SecY
DFALBHKG_01149	CDS	825	map	3.4.11.18	COG0024	Methionine aminopeptidase 1
DFALBHKG_01150	CDS	222	infA			Translation initiation factor IF-1
DFALBHKG_01151	CDS	384	rpsM		COG0099	30S ribosomal protein S13
DFALBHKG_01152	CDS	405	rpsK			30S ribosomal protein S11
DFALBHKG_01153	CDS	603	rpsD		COG0522	30S ribosomal protein S4
DFALBHKG_01154	CDS	987	rpoA	2.7.7.6	COG0202	DNA-directed RNA polymerase subunit alpha
DFALBHKG_01155	CDS	594				hypothetical protein
DFALBHKG_01156	CDS	2241	relA	2.7.6.5	COG0317	GTP pyrophosphokinase
DFALBHKG_01157	CDS	381	ihfB			Integration host factor subunit beta
DFALBHKG_01158	CDS	432	yrrK	3.1.-.-	COG0816	Putative pre-16S rRNA nuclease
DFALBHKG_01159	CDS	1041				hypothetical protein
DFALBHKG_01160	CDS	540		2.7.7.53	COG0537	AP-4-A phosphorylase
DFALBHKG_01161	CDS	834	yciV	3.1.13.-	COG0613	5'-3' exoribonuclease
DFALBHKG_01162	CDS	471	ribH	2.5.1.78	COG0054	6,7-dimethyl-8-ribityllumazine synthase
DFALBHKG_01163	tRNA	76				tRNA-His(gtg)
DFALBHKG_01164	tRNA	78				tRNA-Glu(ttc)
DFALBHKG_01165	CDS	1152				hypothetical protein
DFALBHKG_01166	CDS	237				hypothetical protein
DFALBHKG_01167	CDS	678				hypothetical protein
